STUDY	BIOENTITY	PROPERTY_TYPE	PROPERTY_VALUE	SEMANTIC_TAG	ANNOTATOR	ANNOTATION_DATE
IHCC Simple String	https://purl.ihccglobal.org/GCS_PropertyIndoorBathYears	information_entity	Property Indoor Bath Years	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_AnimalType_1	information_entity	AnimalType_1	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_AnimalType_1	information_entity	Animal Type 1 	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_Vitamin_A	information_entity	Vitamin A	http://purl.obolibrary.org/obo/GECKO_0000072	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_drugdose_7	information_entity	drugdose_7	http://purl.obolibrary.org/obo/PDRO_0000024	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_drugdose_7	information_entity	drugdose 7 	http://purl.obolibrary.org/obo/PDRO_0000024	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_Coffee	information_entity	Coffee	http://purl.obolibrary.org/obo/GECKO_0000072	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_bodyindicessizeage30	information_entity	bodyindicessizeage30	http://purl.obolibrary.org/obo/CMO_0000021	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_bodyindicessizeage30	information_entity	bodyindicessizeage 30 	http://purl.obolibrary.org/obo/CMO_0000021	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_DisRenalFailureDx	information_entity	DisRenalFailureDx	http://purl.obolibrary.org/obo/MONDO_0005151	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_DisRenalFailureDx	information_entity	Dis Renal Failure Dx	http://purl.obolibrary.org/obo/MONDO_0005151	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_PropertyMotorcycleYears	information_entity	PropertyMotorcycleYears	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_PropertyMotorcycleYears	information_entity	Property Motorcycle Years	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_ResCitVill_3	information_entity	ResCitVill_3	http://purl.obolibrary.org/obo/GECKO_0000064	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_ResCitVill_3	information_entity	Res Cit Vill 3 	http://purl.obolibrary.org/obo/GECKO_0000064	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_high_dbp	information_entity	high_dbp	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_high_dbp	information_entity	high dbp	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_BioSampBloodAvailFlag	information_entity	BioSampBloodAvailFlag	http://purl.obolibrary.org/obo/UBERON_0000178	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_BioSampBloodAvailFlag	information_entity	Bio Samp Blood Avail Flag	http://purl.obolibrary.org/obo/UBERON_0000178	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_JobsHoursPerDay	information_entity	JobsHoursPerDay	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_JobsHoursPerDay	information_entity	Jobs Hours Per Day	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_AlcEpisodesPerMonth_2	information_entity	AlcEpisodesPerMonth_2	http://purl.obolibrary.org/obo/GECKO_0000069	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_AlcEpisodesPerMonth_2	information_entity	Alc Episodes Per Month 2 	http://purl.obolibrary.org/obo/GECKO_0000069	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_physactworkstrenuousfreq	information_entity	physactworkstrenuousfreq	http://purl.obolibrary.org/obo/GECKO_0000104	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_CookingMethod_2	information_entity	CookingMethod_2	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_CookingMethod_2	information_entity	Cooking Method 2 	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_SymRefluxPriorYearsSeverity	information_entity	SymRefluxPriorYearsSeverity	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_SymRefluxPriorYearsSeverity	information_entity	Sym Reflux Prior Years Severity	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_AlcEndAge_1	information_entity	AlcEndAge_1	http://purl.obolibrary.org/obo/GECKO_0000069	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_AlcEndAge_1	information_entity	Alc End Age 1 	http://purl.obolibrary.org/obo/GECKO_0000069	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_ResDuration_3	information_entity	ResDuration_3	http://purl.obolibrary.org/obo/GECKO_0000064	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_ResDuration_3	information_entity	Res Duration 3 	http://purl.obolibrary.org/obo/GECKO_0000064	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_physacthouseworkminsnowork	information_entity	physacthouseworkminsnowork	http://purl.obolibrary.org/obo/GECKO_0000104	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_tea	information_entity	tea	http://purl.obolibrary.org/obo/GECKO_0000072	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_preHTN	information_entity	preHTN	http://purl.obolibrary.org/obo/MONDO_0004995	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_preHTN	information_entity	pre HTN	http://purl.obolibrary.org/obo/MONDO_0004995	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_drugfrequency_7	information_entity	drugfrequency_7	http://purl.obolibrary.org/obo/PDRO_0000024	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_drugfrequency_7	information_entity	drugfrequency 7 	http://purl.obolibrary.org/obo/PDRO_0000024	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_Fish	information_entity	Fish	http://purl.obolibrary.org/obo/GECKO_0000072	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_SymRefluxPriorYearsFreq	information_entity	SymRefluxPriorYearsFreq	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_SymRefluxPriorYearsFreq	information_entity	Sym Reflux Prior Years Freq	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_drugdose_1	information_entity	drugdose_1	http://purl.obolibrary.org/obo/PDRO_0000024	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_drugdose_1	information_entity	drugdose 1 	http://purl.obolibrary.org/obo/PDRO_0000024	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_AnimalStartAge_2	information_entity	AnimalStartAge_2	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_AnimalStartAge_2	information_entity	Animal Start Age 2 	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_OpiateDaysPerWeek_4	information_entity	OpiateDaysPerWeek_4	http://purl.obolibrary.org/obo/GECKO_0000103	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_OpiateDaysPerWeek_4	information_entity	Opiate Days Per Week 4 	http://purl.obolibrary.org/obo/GECKO_0000103	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_FriendAreaCode	information_entity	FriendAreaCode	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_FriendAreaCode	information_entity	Friend Area Code	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_Gemfibrozil	information_entity	Gemfibrozil	http://purl.obolibrary.org/obo/PDRO_0000024	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_WorkAgeBegan	information_entity	WorkAgeBegan	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_WorkAgeBegan	information_entity	Work Age Began	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_FoodWatSteamMeat	information_entity	FoodWatSteamMeat	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_FoodWatSteamMeat	information_entity	Food Wat Steam Meat	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_FoodWatBoilMeat	information_entity	FoodWatBoilMeat	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_FoodWatBoilMeat	information_entity	Food Wat Boil Meat	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_FOOD	information_entity	Food preservation and cooking	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_ACEinhibitor	information_entity	ACEinhibitor	http://purl.obolibrary.org/obo/PDRO_0000024	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_FamilyMemName	information_entity	FamilyMemName	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_FamilyMemName	information_entity	Family Mem Name	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_ID	information_entity	Identity	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_SymRefluxPastYearFreq	information_entity	SymRefluxPastYearFreq	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_SymRefluxPastYearFreq	information_entity	Sym Reflux Past Year Freq	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_OpiateNokhod_4	information_entity	OpiateNokhod_4	http://purl.obolibrary.org/obo/GECKO_0000103	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_OpiateNokhod_4	information_entity	Opiate Nokhod 4 	http://purl.obolibrary.org/obo/GECKO_0000103	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_SymDifficultSwallowingWhen	information_entity	SymDifficultSwallowingWhen	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_SymDifficultSwallowingWhen	information_entity	Sym Difficult Swallowing When	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_FriendName	information_entity	FriendName	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_FriendName	information_entity	Friend Name	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_hbcab	information_entity	hbcab	http://purl.obolibrary.org/obo/UBERON_0000178	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_dairy_products	information_entity	dairy products	http://purl.obolibrary.org/obo/GECKO_0000072	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_TeaSteepingTime	information_entity	TeaSteepingTime	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_TeaSteepingTime	information_entity	Tea Steeping Time	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_DEMO	information_entity	Demographic Info	http://purl.obolibrary.org/obo/GECKO_0000009	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_CancRelRelativeCode_4	information_entity	CancRelRelativeCode_4	http://purl.obolibrary.org/obo/MONDO_0004992	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_CancRelRelativeCode_4	information_entity	Canc Rel Relative Code 4 	http://purl.obolibrary.org/obo/MONDO_0004992	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_PID	information_entity	PID	http://purl.obolibrary.org/obo/GECKO_0000055	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_milk	information_entity	milk	http://purl.obolibrary.org/obo/GECKO_0000072	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_drugfrequency_6	information_entity	drugfrequency_6	http://purl.obolibrary.org/obo/PDRO_0000024	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_drugfrequency_6	information_entity	drugfrequency 6 	http://purl.obolibrary.org/obo/PDRO_0000024	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_Stepsisters	information_entity	Stepsisters	http://purl.obolibrary.org/obo/GECKO_0000066	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_OpiateEndAge_2	information_entity	OpiateEndAge_2	http://purl.obolibrary.org/obo/GECKO_0000103	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_OpiateEndAge_2	information_entity	Opiate End Age 2 	http://purl.obolibrary.org/obo/GECKO_0000103	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_AnimalEndAge_4	information_entity	AnimalEndAge_4	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_AnimalEndAge_4	information_entity	Animal End Age 4 	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_TobNonCigFlag	information_entity	TobNonCigFlag	http://purl.obolibrary.org/obo/GECKO_0000068	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_TobNonCigFlag	information_entity	Tob Non Cig Flag	http://purl.obolibrary.org/obo/GECKO_0000068	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_OpiateEverRegularFlag	information_entity	OpiateEverRegularFlag	http://purl.obolibrary.org/obo/GECKO_0000103	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_OpiateEverRegularFlag	information_entity	Opiate Ever Regular Flag	http://purl.obolibrary.org/obo/GECKO_0000103	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_DisTBDx	information_entity	DisTBDx	http://purl.obolibrary.org/obo/MONDO_0000001	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_DisTBDx	information_entity	Dis TBDx	http://purl.obolibrary.org/obo/MONDO_0000001	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_Subdistrict	information_entity	Subdistrict	http://purl.obolibrary.org/obo/GECKO_0000064	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_CancRelAgeDiagnosis_3	information_entity	CancRelAgeDiagnosis_3	http://purl.obolibrary.org/obo/MONDO_0004992	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_CancRelAgeDiagnosis_3	information_entity	Canc Rel Age Diagnosis 3 	http://purl.obolibrary.org/obo/MONDO_0004992	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_FoodWatFreshLocalFruitChange	information_entity	FoodWatFreshLocalFruitChange	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_FoodWatFreshLocalFruitChange	information_entity	Food Wat Fresh Local Fruit Change	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_Nitrates	information_entity	Nitrates	http://purl.obolibrary.org/obo/PDRO_0000024	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_dietary_fiber	information_entity	dietary fiber	http://purl.obolibrary.org/obo/GECKO_0000072	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_BioSampNailAvailFlag	information_entity	BioSampNailAvailFlag	http://purl.obolibrary.org/obo/GECKO_0000112	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_BioSampNailAvailFlag	information_entity	Bio Samp Nail Avail Flag	http://purl.obolibrary.org/obo/GECKO_0000112	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_HealthCenter	information_entity	HealthCenter	http://purl.obolibrary.org/obo/GECKO_0000073	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_HealthCenter	information_entity	Health Center	http://purl.obolibrary.org/obo/GECKO_0000073	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_DRUGDETAIL	information_entity	Drug History (2)	http://purl.obolibrary.org/obo/GECKO_0000093	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_DRUGDETAIL	information_entity	Drug History 2 	http://purl.obolibrary.org/obo/GECKO_0000093	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_OPIUM	information_entity	Opium use	http://purl.obolibrary.org/obo/GECKO_0000103	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_OpiateNokhod_3	information_entity	OpiateNokhod_3	http://purl.obolibrary.org/obo/GECKO_0000103	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_OpiateNokhod_3	information_entity	Opiate Nokhod 3 	http://purl.obolibrary.org/obo/GECKO_0000103	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_ZipCode	information_entity	ZipCode	http://purl.obolibrary.org/obo/GECKO_0000064	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_ZipCode	information_entity	Zip Code	http://purl.obolibrary.org/obo/GECKO_0000064	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_TobStartAge_3	information_entity	TobStartAge_3	http://purl.obolibrary.org/obo/GECKO_0000068	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_TobStartAge_3	information_entity	Tob Start Age 3 	http://purl.obolibrary.org/obo/GECKO_0000068	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_bodyindicessizenow	information_entity	bodyindicessizenow	http://purl.obolibrary.org/obo/CMO_0000021	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_Homeownership	information_entity	Homeownership	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_physacthouseworkfreq	information_entity	physacthouseworkfreq	http://purl.obolibrary.org/obo/GECKO_0000104	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_protein	information_entity	protein	http://purl.obolibrary.org/obo/GECKO_0000072	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_Street	information_entity	Street	http://purl.obolibrary.org/obo/GECKO_0000064	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_alphablocker	information_entity	alphablocker	http://purl.obolibrary.org/obo/PDRO_0000024	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_CancRelRelativeCode_3	information_entity	CancRelRelativeCode_3	http://purl.obolibrary.org/obo/MONDO_0004992	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_CancRelRelativeCode_3	information_entity	Canc Rel Relative Code 3 	http://purl.obolibrary.org/obo/MONDO_0004992	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_rbc	information_entity	rbc	http://purl.obolibrary.org/obo/UBERON_0000178	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_PropertyMotorcycleOwned	information_entity	PropertyMotorcycleOwned	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_PropertyMotorcycleOwned	information_entity	Property Motorcycle Owned	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_urea	information_entity	urea	http://purl.obolibrary.org/obo/UBERON_0000178	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_TobType_2	information_entity	TobType_2	http://purl.obolibrary.org/obo/GECKO_0000068	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_TobType_2	information_entity	Tob Type 2 	http://purl.obolibrary.org/obo/GECKO_0000068	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_drugname_2	information_entity	drugname_2	http://purl.obolibrary.org/obo/PDRO_0000024	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_drugname_2	information_entity	drugname 2 	http://purl.obolibrary.org/obo/PDRO_0000024	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_CC	information_entity	Chief complaints	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_ResCitVillname_2	information_entity	ResCitVillname_2	http://purl.obolibrary.org/obo/GECKO_0000064	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_ResCitVillname_2	information_entity	Res Cit Villname 2 	http://purl.obolibrary.org/obo/GECKO_0000064	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_FoodWatDeepFryFish	information_entity	FoodWatDeepFryFish	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_FoodWatDeepFryFish	information_entity	Food Wat Deep Fry Fish	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_CigNumPerDay_3	information_entity	CigNumPerDay_3	http://purl.obolibrary.org/obo/GECKO_0000068	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_CigNumPerDay_3	information_entity	Cig Num Per Day 3 	http://purl.obolibrary.org/obo/GECKO_0000068	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_MCA	information_entity	MCA	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_physactexmodminsnowork	information_entity	physactexmodminsnowork	http://purl.obolibrary.org/obo/GECKO_0000104	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_FriendDistrict	information_entity	FriendDistrict	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_FriendDistrict	information_entity	Friend District	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_AlcType_3	information_entity	AlcType_3	http://purl.obolibrary.org/obo/GECKO_0000069	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_AlcType_3	information_entity	Alc Type 3 	http://purl.obolibrary.org/obo/GECKO_0000069	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_CANCER	information_entity	Cancer History	http://purl.obolibrary.org/obo/MONDO_0004992	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_WorkEverWorkedFlag	information_entity	WorkEverWorkedFlag	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_WorkEverWorkedFlag	information_entity	Work Ever Worked Flag	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_TobStartAge_2	information_entity	TobStartAge_2	http://purl.obolibrary.org/obo/GECKO_0000068	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_TobStartAge_2	information_entity	Tob Start Age 2 	http://purl.obolibrary.org/obo/GECKO_0000068	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_TeaSipOrGulp	information_entity	TeaSipOrGulp	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-10-07 10:25:29
IHCC Simple String	https://purl.ihccglobal.org/GCS_TeaSipOrGulp	information_entity	Tea Sip Or Gulp	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-10-07 10:25:29
