,STUDY,BIOENTITY,PROPERTY_TYPE,PROPERTY_VALUE,SEMANTIC_TAG,ANNOTATOR,ANNOTATION_DATE
2375,IHCC Basic,https://purl.ihccglobal.org/VZ_LeftLung,information_entity,CXR pattern Left lung field & pleura,http://purl.obolibrary.org/obo/CMO_0000000,Knocean,"2020-08-27, 18:50:24"
2376,IHCC Basic,https://purl.ihccglobal.org/VZ_RadActiveTB,information_entity,Radiologist Diagnostic ActiveTB,http://purl.obolibrary.org/obo/MONDO_0000001,Knocean,"2020-08-27, 18:50:24"
2377,IHCC Basic,https://purl.ihccglobal.org/VZ_OldTB,information_entity,CXR proposed diagnostic-OldTB,http://purl.obolibrary.org/obo/MONDO_0000001,Knocean,"2020-08-27, 18:50:24"
2378,IHCC Basic,https://purl.ihccglobal.org/VZ_HeartRateFirstReading,information_entity,Heart Rate First Reading,http://purl.obolibrary.org/obo/CMO_0000294,Knocean,"2020-08-27, 18:50:24"
2379,IHCC Basic,https://purl.ihccglobal.org/VZ_LastTBDateCompletion,information_entity,TB Completion Date,http://purl.obolibrary.org/obo/STATO_0000093,Knocean,"2020-08-27, 18:50:24"
2380,IHCC Basic,https://purl.ihccglobal.org/VZ_LastTBDateCompletion,information_entity,TB Completion Date,http://purl.obolibrary.org/obo/GECKO_0000094,Knocean,"2020-08-27, 18:50:24"
2381,IHCC Basic,https://purl.ihccglobal.org/VZ_HighBSugarInformed12mo,information_entity,High Blood Sugar Informed Past 12 Months,http://purl.obolibrary.org/obo/OGMS_0000020,Knocean,"2020-08-27, 18:50:24"
2382,IHCC Basic,https://purl.ihccglobal.org/VZ_DrinksPerOccassion,information_entity,Drinks Per Occassion,http://purl.obolibrary.org/obo/GECKO_0000069,Knocean,"2020-08-27, 18:50:24"
2383,IHCC Basic,https://purl.ihccglobal.org/VZ_WillingSurveyedAttempt1,information_entity,Willing Surveyed Attempt 1,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
2384,IHCC Basic,https://purl.ihccglobal.org/VZ_InducedTBSputumHome,information_entity,Homestead Induced TB Sputum Collected,http://purl.obolibrary.org/obo/GECKO_0000112,Knocean,"2020-08-27, 18:50:24"
2385,IHCC Basic,https://purl.ihccglobal.org/VZ_EDT1Collected,information_entity,EDT1 Collected,http://purl.obolibrary.org/obo/GECKO_0000112,Knocean,"2020-08-27, 18:50:24"
2386,IHCC Basic,https://purl.ihccglobal.org/VZ_BreathShortness,information_entity,Shortness of breath after exercise or physical activity,http://purl.obolibrary.org/obo/OGMS_0000020,Knocean,"2020-08-27, 18:50:24"
2387,IHCC Basic,https://purl.ihccglobal.org/VZ_HeartAttackStatinsTxCurr,information_entity,Currently Taking statins (Lovastatin/Simvastatin/Atorvastatin) to prevent Heart Disease,http://purl.obolibrary.org/obo/GECKO_0000093,Knocean,"2020-08-27, 18:50:24"
2388,IHCC Basic,https://purl.ihccglobal.org/VZ_LastWeekFridayDrinks,information_entity,Last Week Friday Drinks,http://purl.obolibrary.org/obo/GECKO_0000069,Knocean,"2020-08-27, 18:50:24"
2389,IHCC Basic,https://purl.ihccglobal.org/VZ_ConsumedAlcoholOccassions,information_entity,Occassions Consumed Alcohol,http://purl.obolibrary.org/obo/GECKO_0000069,Knocean,"2020-08-27, 18:50:24"
2390,IHCC Basic,https://purl.ihccglobal.org/VZ_MOSuggestedSecondCondition,information_entity,Medical Officer Suggested Second Condition,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
2391,IHCC Basic,https://purl.ihccglobal.org/VZ_ManufacturedCigarettesDaily,information_entity,Manufactured Cigarettes Smoked Daily,http://purl.obolibrary.org/obo/GECKO_0000068,Knocean,"2020-08-27, 18:50:24"
2392,IHCC Basic,https://purl.ihccglobal.org/VZ_SolidCultureReview,information_entity,SolidCulture Medical Officer Review,http://purl.obolibrary.org/obo/GECKO_0000027,Knocean,"2020-08-27, 18:50:24"
2393,IHCC Basic,https://purl.ihccglobal.org/VZ_RadRightLungPleuralThick,information_entity,Radiologist Right Lung Pleural Thickening,http://purl.obolibrary.org/obo/CMO_0000000,Knocean,"2020-08-27, 18:50:24"
2394,IHCC Basic,https://purl.ihccglobal.org/VZ_MOOtherInfection,information_entity,Medical Officer Diagnostic Other Infection,http://purl.obolibrary.org/obo/MONDO_0000001,Knocean,"2020-08-27, 18:50:24"
2395,IHCC Basic,https://purl.ihccglobal.org/VZ_RadOldTB,information_entity,Radiologist Diagnostic OldTB,http://purl.obolibrary.org/obo/MONDO_0000001,Knocean,"2020-08-27, 18:50:24"
2396,IHCC Basic,https://purl.ihccglobal.org/VZ_MOSecondRoundOutcomeDesc,information_entity,Medical Officer Outcome Description,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
2397,IHCC Basic,https://purl.ihccglobal.org/VZ_BSugarMeasuredEver,information_entity,Blood Sugar Measured Ever,http://purl.obolibrary.org/obo/UBERON_0000178,Knocean,"2020-08-27, 18:50:24"
2398,IHCC Basic,https://purl.ihccglobal.org/VZ_BPFirstSystolic,information_entity,BP First Systolic,http://purl.obolibrary.org/obo/CMO_0000003,Knocean,"2020-08-27, 18:50:24"
2399,IHCC Basic,https://purl.ihccglobal.org/VZ_ConcurrMed2Adher,information_entity,Adherence Concurrent Medication 2,http://purl.obolibrary.org/obo/GECKO_0000093,Knocean,"2020-08-27, 18:50:24"
2400,IHCC Basic,https://purl.ihccglobal.org/VZ_UrineRefusal,information_entity,Refused Urine Sample COllection,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
2401,IHCC Basic,https://purl.ihccglobal.org/VZ_ConcurrMed1Curr,information_entity,Taking Concurrent Medication 1,http://purl.obolibrary.org/obo/GECKO_0000093,Knocean,"2020-08-27, 18:50:24"
2402,IHCC Basic,https://purl.ihccglobal.org/VZ_PAX1Collected,information_entity,PAX1 Collected,http://purl.obolibrary.org/obo/GECKO_0000112,Knocean,"2020-08-27, 18:50:24"
2403,IHCC Basic,https://purl.ihccglobal.org/VZ_StopSmoking12mo,information_entity,Quit Stopping Tobacco,http://purl.obolibrary.org/obo/GECKO_0000068,Knocean,"2020-08-27, 18:50:24"
2404,IHCC Basic,https://purl.ihccglobal.org/VZ_RadOtherInfection,information_entity,Radiologist Diagnostic Other Infection,http://purl.obolibrary.org/obo/MONDO_0000001,Knocean,"2020-08-27, 18:50:24"
2405,IHCC Basic,https://purl.ihccglobal.org/VZ_HBA1CPercentReview,information_entity,HBA1CPercent Medical Officer Review,http://purl.obolibrary.org/obo/GECKO_0000027,Knocean,"2020-08-27, 18:50:24"
2406,IHCC Basic,https://purl.ihccglobal.org/VZ_HeartRateThirdReading,information_entity,Heart RateThird Reading,http://purl.obolibrary.org/obo/CMO_0000294,Knocean,"2020-08-27, 18:50:24"
2407,IHCC Basic,https://purl.ihccglobal.org/VZ_MORightLungConsolid,information_entity,Medical Officer Right Lung Consolidation,http://purl.obolibrary.org/obo/CMO_0000000,Knocean,"2020-08-27, 18:50:24"
2408,IHCC Basic,https://purl.ihccglobal.org/VZ_EDT3_1Collected,information_entity,EDT3_1 Collected,http://purl.obolibrary.org/obo/GECKO_0000112,Knocean,"2020-08-27, 18:50:24"
2409,IHCC Basic,https://purl.ihccglobal.org/VZ_ConcurrMed5Adher,information_entity,Adherence Concurrent Medication 5,http://purl.obolibrary.org/obo/GECKO_0000093,Knocean,"2020-08-27, 18:50:24"
2410,IHCC Basic,https://purl.ihccglobal.org/VZ_BPReferralExist,information_entity,Referral due to Existing High Blood Pressure,http://purl.obolibrary.org/obo/OGMS_0000020,Knocean,"2020-08-27, 18:50:24"
2411,IHCC Basic,https://purl.ihccglobal.org/VZ_ConcurrMedIndica2,information_entity,Concurrent Medication Indication 2,http://purl.obolibrary.org/obo/GECKO_0000093,Knocean,"2020-08-27, 18:50:24"
2412,IHCC Basic,https://purl.ihccglobal.org/VZ_RadTBDiagnosticOther,information_entity,Radiologist TB Diagnostic Other,http://purl.obolibrary.org/obo/MONDO_0000001,Knocean,"2020-08-27, 18:50:24"
2413,IHCC Basic,https://purl.ihccglobal.org/VZ_HbA1LabComment,information_entity,"Hb A1c quantity not sufficient, specimen missing, or unable to run comment",http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
2414,IHCC Basic,https://purl.ihccglobal.org/VZ_MOTBDiagnosticOther,information_entity,Medical Officer Diagnostic TB Diagnostic Other,http://purl.obolibrary.org/obo/MONDO_0000001,Knocean,"2020-08-27, 18:50:24"
2415,IHCC Basic,https://purl.ihccglobal.org/VZ_RadRightLungReticular,information_entity,Radiologist Right Lung ReticularOpacities,http://purl.obolibrary.org/obo/CMO_0000000,Knocean,"2020-08-27, 18:50:24"
2416,IHCC Basic,https://purl.ihccglobal.org/VZ_ConcurrMed3StartDate,information_entity,Concurrent Medication 3 Start Date,http://purl.obolibrary.org/obo/GECKO_0000093,Knocean,"2020-08-27, 18:50:24"
2417,IHCC Basic,https://purl.ihccglobal.org/VZ_ConcurrMed5StartDate,information_entity,Concurrent Medication 5 Start Date,http://purl.obolibrary.org/obo/GECKO_0000093,Knocean,"2020-08-27, 18:50:24"
2418,IHCC Basic,https://purl.ihccglobal.org/VZ_NightWheezing,information_entity,NightWheezing,http://purl.obolibrary.org/obo/OGMS_0000020,Knocean,"2020-08-27, 18:50:24"
2419,IHCC Basic,https://purl.ihccglobal.org/VZ_FeverDuration,information_entity,Fever Duration,http://purl.obolibrary.org/obo/OGMS_0000020,Knocean,"2020-08-27, 18:50:24"
2420,IHCC Basic,https://purl.ihccglobal.org/VZ_RadRightLungCalcification,information_entity,Radiologist Right Lung Calcification,http://purl.obolibrary.org/obo/CMO_0000000,Knocean,"2020-08-27, 18:50:24"
2421,IHCC Basic,https://purl.ihccglobal.org/VZ_ConcurrMed4Stopped,information_entity,Stopped Concurrent Medication 4,http://purl.obolibrary.org/obo/GECKO_0000093,Knocean,"2020-08-27, 18:50:24"
2422,IHCC Basic,https://purl.ihccglobal.org/VZ_MORightLungPleuralThick,information_entity,Medical Officer Right Lung Pleural Thickening,http://purl.obolibrary.org/obo/CMO_0000000,Knocean,"2020-08-27, 18:50:24"
2423,IHCC Basic,https://purl.ihccglobal.org/VZ_RadRightLungConsolid,information_entity,Radiologist Right Lung Consolidation,http://purl.obolibrary.org/obo/CMO_0000000,Knocean,"2020-08-27, 18:50:24"
2424,IHCC Basic,https://purl.ihccglobal.org/VZ_WeightLossNumber,information_entity,Weight Loss Number,http://purl.obolibrary.org/obo/OGMS_0000020,Knocean,"2020-08-27, 18:50:24"
2425,IHCC Basic,https://purl.ihccglobal.org/VZ_LiquidCulture,information_entity,Liquid Culture Result(MGIT),http://purl.obolibrary.org/obo/GECKO_0000027,Knocean,"2020-08-27, 18:50:24"
2426,IHCC Basic,https://purl.ihccglobal.org/VZ_InducedSputumObtained,information_entity,Induced Sputum Obtained,http://purl.obolibrary.org/obo/GECKO_0000112,Knocean,"2020-08-27, 18:50:24"
2427,IHCC Basic,https://purl.ihccglobal.org/VZ_RadNeoplasm,information_entity,Radiologistr Diagnostic Neoplasm,http://purl.obolibrary.org/obo/MONDO_0004992,Knocean,"2020-08-27, 18:50:24"
2428,IHCC Basic,https://purl.ihccglobal.org/VZ_FUDiabetesDiagnosis,information_entity,FUDiabetesDiagnosis,http://purl.obolibrary.org/obo/MONDO_0005151,Knocean,"2020-08-27, 18:50:24"
2429,IHCC Basic,https://purl.ihccglobal.org/VZ_OtherTobaccoWeekly,information_entity,Other Tobacco Smoked Weekly,http://purl.obolibrary.org/obo/GECKO_0000068,Knocean,"2020-08-27, 18:50:24"
2430,IHCC Basic,https://purl.ihccglobal.org/VZ_Medication3,information_entity,Medication 3,http://purl.obolibrary.org/obo/GECKO_0000093,Knocean,"2020-08-27, 18:50:24"
2431,IHCC Basic,https://purl.ihccglobal.org/VZ_HBA1c,information_entity,HBA1c,http://purl.obolibrary.org/obo/UBERON_0000178,Knocean,"2020-08-27, 18:50:24"
2432,IHCC Basic,https://purl.ihccglobal.org/VZ_AbnormalResult,information_entity,Is Result Abnormal?,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
2433,IHCC Basic,https://purl.ihccglobal.org/VZ_WaistCircumferenceCm,information_entity,Waist Circumference in Cm,http://purl.obolibrary.org/obo/CMO_0000021,Knocean,"2020-08-27, 18:50:24"
2434,IHCC Basic,https://purl.ihccglobal.org/VZ_Haemoptysis,information_entity,Haemoptysis,http://purl.obolibrary.org/obo/OGMS_0000020,Knocean,"2020-08-27, 18:50:24"
2435,IHCC Basic,https://purl.ihccglobal.org/VZ_RadLeftLungNodeEnlarge,information_entity,Radiologist Left Lung Node Enlargement,http://purl.obolibrary.org/obo/CMO_0000000,Knocean,"2020-08-27, 18:50:24"
2436,IHCC Basic,https://purl.ihccglobal.org/VZ_RadLeftLungConsolid,information_entity,Radiologist Left Lung Consolidation,http://purl.obolibrary.org/obo/CMO_0000000,Knocean,"2020-08-27, 18:50:24"
2437,IHCC Basic,https://purl.ihccglobal.org/VZ_SpontTBSputumHome,information_entity,Homestead Spontatneous TB Sputum Collected,http://purl.obolibrary.org/obo/GECKO_0000112,Knocean,"2020-08-27, 18:50:24"
2438,IHCC Basic,https://purl.ihccglobal.org/VZ_Medication6StartDate,information_entity,Medication 6 Start Date,http://purl.obolibrary.org/obo/GECKO_0000093,Knocean,"2020-08-27, 18:50:24"
2439,IHCC Basic,https://purl.ihccglobal.org/VZ_ConsumptionFrequency,information_entity,Alcohol Consumption Frequency,http://purl.obolibrary.org/obo/GECKO_0000069,Knocean,"2020-08-27, 18:50:24"
2440,IHCC Basic,https://purl.ihccglobal.org/VZ_LabResultDate,information_entity,Lab Result Date,http://purl.obolibrary.org/obo/STATO_0000093,Knocean,"2020-08-27, 18:50:24"
2441,IHCC Basic,https://purl.ihccglobal.org/VZ_CigarsORcherootsWeekly,information_entity,Cigars or Cheroots Smoked Weekly,http://purl.obolibrary.org/obo/GECKO_0000068,Knocean,"2020-08-27, 18:50:24"
2442,IHCC Basic,https://purl.ihccglobal.org/VZ_HBA1CPercent,information_entity,HBA1C%,http://purl.obolibrary.org/obo/UBERON_0000178,Knocean,"2020-08-27, 18:50:24"
2443,IHCC Basic,https://purl.ihccglobal.org/VZ_ConcurrMed4Curr,information_entity,Taking Concurrent Medication 4,http://purl.obolibrary.org/obo/GECKO_0000093,Knocean,"2020-08-27, 18:50:24"
2444,IHCC Basic,https://purl.ihccglobal.org/VZ_PregTestResultNotified,information_entity,pregnancy Test Result Notified,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
2445,IHCC Basic,https://purl.ihccglobal.org/VZ_ConcurrMed1StartDate,information_entity,Concurrent Medication 1 Start Date,http://purl.obolibrary.org/obo/GECKO_0000093,Knocean,"2020-08-27, 18:50:24"
2446,IHCC Basic,https://purl.ihccglobal.org/VZ_ARTInitiationDate,information_entity,Date Of ART Initiation,http://purl.obolibrary.org/obo/STATO_0000093,Knocean,"2020-08-27, 18:50:24"
2447,IHCC Basic,https://purl.ihccglobal.org/VZ_ARTInitiationDate,information_entity,Date Of ART Initiation,http://purl.obolibrary.org/obo/GECKO_0000093,Knocean,"2020-08-27, 18:50:24"
2448,IHCC Basic,https://purl.ihccglobal.org/VZ_RadTrauma,information_entity,Radiologist Diagnostic Trauma,http://purl.obolibrary.org/obo/MONDO_0000001,Knocean,"2020-08-27, 18:50:24"
2449,IHCC Basic,https://purl.ihccglobal.org/VZ_RadLeftLungFibrosis,information_entity,Radiologist Left Lung Fibrosis,http://purl.obolibrary.org/obo/CMO_0000000,Knocean,"2020-08-27, 18:50:24"
2450,IHCC Basic,https://purl.ihccglobal.org/VZ_StoppedAlcoholHealth,information_entity,Stopped Alcohol for Health Reasons,http://purl.obolibrary.org/obo/GECKO_0000069,Knocean,"2020-08-27, 18:50:24"
2451,IHCC Basic,https://purl.ihccglobal.org/VZ_ConcurrMed5,information_entity,Concurrent Medication 5,http://purl.obolibrary.org/obo/GECKO_0000093,Knocean,"2020-08-27, 18:50:24"
2452,IHCC Basic,https://purl.ihccglobal.org/VZ_MOVascularDisorder,information_entity,Medical Officer Diagnostic VascularDisorder,http://purl.obolibrary.org/obo/MONDO_0004995,Knocean,"2020-08-27, 18:50:24"
2453,IHCC Basic,https://purl.ihccglobal.org/VZ_Medication7StartDate,information_entity,Medication 7 Start Date,http://purl.obolibrary.org/obo/GECKO_0000093,Knocean,"2020-08-27, 18:50:24"
2454,IHCC Basic,https://purl.ihccglobal.org/VZ_MORightLungCavitation,information_entity,Medical Officer Right Lung Cavitation,http://purl.obolibrary.org/obo/CMO_0000000,Knocean,"2020-08-27, 18:50:24"
2455,IHCC Basic,https://purl.ihccglobal.org/VZ_MOLeftLungPleuralThick,information_entity,Medical Officer Left Lung Pleural Thickening,http://purl.obolibrary.org/obo/CMO_0000000,Knocean,"2020-08-27, 18:50:24"
2456,IHCC Basic,https://purl.ihccglobal.org/VZ_CxrScreeningResult,information_entity,Chest X Ray Screening Result,http://purl.obolibrary.org/obo/CMO_0000000,Knocean,"2020-08-27, 18:50:24"
2457,IHCC Basic,https://purl.ihccglobal.org/VZ_TimeLastMeal,information_entity,Time Last Meal,http://purl.obolibrary.org/obo/GECKO_0000072,Knocean,"2020-08-27, 18:50:24"
2458,IHCC Basic,https://purl.ihccglobal.org/VZ_PAX1NotCollectedReason,information_entity,PAX1 Not Collected Reason,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
2459,IHCC Basic,https://purl.ihccglobal.org/VZ_LastHIVNegResultDate,information_entity,Date of Last HIV Negative Result,http://purl.obolibrary.org/obo/STATO_0000093,Knocean,"2020-08-27, 18:50:24"
2460,IHCC Basic,https://purl.ihccglobal.org/VZ_DiabetesReferallFU,information_entity,Diabetes Referral from Follow up Visit,http://purl.obolibrary.org/obo/MONDO_0005151,Knocean,"2020-08-27, 18:50:24"
2461,IHCC Basic,https://purl.ihccglobal.org/VZ_ConcurrMedIndica5,information_entity,Concurrent Medication Indication 5,http://purl.obolibrary.org/obo/GECKO_0000093,Knocean,"2020-08-27, 18:50:24"
2462,IHCC Basic,https://purl.ihccglobal.org/VZ_NumberAlcoholUntaxed,information_entity,Number of Alcohol Untaxed,http://purl.obolibrary.org/obo/GECKO_0000069,Knocean,"2020-08-27, 18:50:24"
2463,IHCC Basic,https://purl.ihccglobal.org/VZ_HighBSugarConsultHealer,information_entity,High Blood Sugar Consultation With Traditional Healer,http://purl.obolibrary.org/obo/OGMS_0000020,Knocean,"2020-08-27, 18:50:24"
2464,IHCC Basic,https://purl.ihccglobal.org/VZ_VL,information_entity,HIV Viral Load Result,http://purl.obolibrary.org/obo/GECKO_0000027,Knocean,"2020-08-27, 18:50:24"
2465,IHCC Basic,https://purl.ihccglobal.org/VZ_TBReferallFU,information_entity,TB Referral from Follow up Visit,http://purl.obolibrary.org/obo/MONDO_0000001,Knocean,"2020-08-27, 18:50:24"
2466,IHCC Basic,https://purl.ihccglobal.org/VZ_RadRightLungFibrosis,information_entity,Radiologist Right Lung Fibrosis,http://purl.obolibrary.org/obo/CMO_0000000,Knocean,"2020-08-27, 18:50:24"
2467,IHCC Basic,https://purl.ihccglobal.org/VZ_HighBPInformed12mo,information_entity,Informed of High BP in 12 Months,http://purl.obolibrary.org/obo/OGMS_0000020,Knocean,"2020-08-27, 18:50:24"
2468,IHCC Basic,https://purl.ihccglobal.org/VZ_Pregnant,information_entity,Pregnant,http://purl.obolibrary.org/obo/GECKO_0000114,Knocean,"2020-08-27, 18:50:24"
2469,IHCC Basic,https://purl.ihccglobal.org/VZ_MORightLungFibrosis,information_entity,Medical Officer Right Lung Fibrosis,http://purl.obolibrary.org/obo/CMO_0000000,Knocean,"2020-08-27, 18:50:24"
2470,IHCC Basic,https://purl.ihccglobal.org/VZ_CXRInterpretationDesc,information_entity,Medical Officer CXR Interpretation Description,http://purl.obolibrary.org/obo/CMO_0000000,Knocean,"2020-08-27, 18:50:24"
2471,IHCC Basic,https://purl.ihccglobal.org/VZ_ConsumedAlcohol12mo,information_entity,Consumed Alcohol Last 12 Months,http://purl.obolibrary.org/obo/GECKO_0000069,Knocean,"2020-08-27, 18:50:24"
2472,IHCC Basic,https://purl.ihccglobal.org/VZ_ConcurrMed4,information_entity,Concurrent Medication 4,http://purl.obolibrary.org/obo/GECKO_0000093,Knocean,"2020-08-27, 18:50:24"
2473,IHCC Basic,https://purl.ihccglobal.org/VZ_PipedTobaccoDaily,information_entity,Piped Tobacco Cigarettes Smoked Daily,http://purl.obolibrary.org/obo/GECKO_0000068,Knocean,"2020-08-27, 18:50:24"
2474,IHCC Basic,https://purl.ihccglobal.org/VZ_LastWeekTuesdayDrinks,information_entity,Last Week Tuesday Drinks,http://purl.obolibrary.org/obo/GECKO_0000069,Knocean,"2020-08-27, 18:50:24"
2475,IHCC Basic,https://purl.ihccglobal.org/VZ_EDT1,information_entity,EDT1,http://purl.obolibrary.org/obo/GECKO_0000112,Knocean,"2020-08-27, 18:50:24"
2476,IHCC Basic,https://purl.ihccglobal.org/VZ_SSPBottleCollected,information_entity,SSP Bottle Collected,http://purl.obolibrary.org/obo/GECKO_0000112,Knocean,"2020-08-27, 18:50:24"
2477,IHCC Basic,https://purl.ihccglobal.org/VZ_EDT3_2NotCollectedReason,information_entity,EDT3_2 Not Collected Reasonn,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
2478,IHCC Basic,https://purl.ihccglobal.org/VZ_VLLabStatus,information_entity,"VL quantity not sufficient, specimen missing, or unable to run",http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
2479,IHCC Basic,https://purl.ihccglobal.org/VZ_SwabSample2CollectedId,information_entity,Swab Sample2 Collected Id,http://purl.obolibrary.org/obo/UBERON_0001836,Knocean,"2020-08-27, 18:50:24"
2480,IHCC Basic,https://purl.ihccglobal.org/VZ_SwabSample2CollectedId,information_entity,Swab Sample2 Collected Id,http://purl.obolibrary.org/obo/GECKO_0000055,Knocean,"2020-08-27, 18:50:24"
2481,IHCC Basic,https://purl.ihccglobal.org/VZ_CardiacDisorder,information_entity,CXR proposed diagnostic-CardiacDisorder,http://purl.obolibrary.org/obo/MONDO_0004995,Knocean,"2020-08-27, 18:50:24"
2482,IHCC Basic,https://purl.ihccglobal.org/VZ_ParentHistHeartAttack,information_entity,Parental History of Heart Attack,http://purl.obolibrary.org/obo/MONDO_0004995,Knocean,"2020-08-27, 18:50:24"
2483,IHCC Basic,https://purl.ihccglobal.org/VZ_BPForthSystolic,information_entity,BP Forth Systolic,http://purl.obolibrary.org/obo/CMO_0000003,Knocean,"2020-08-27, 18:50:24"
2484,IHCC Basic,https://purl.ihccglobal.org/VZ_RadInflammatoryDisorder,information_entity,Radiologist Diagnostic Inflammatory Disorder,http://purl.obolibrary.org/obo/MONDO_0000001,Knocean,"2020-08-27, 18:50:24"
2485,IHCC Basic,https://purl.ihccglobal.org/VZ_LastMenstrualDate,information_entity,Date of Last Menstrual,http://purl.obolibrary.org/obo/GECKO_0000114,Knocean,"2020-08-27, 18:50:24"
2486,IHCC Basic,https://purl.ihccglobal.org/VZ_LiquidCultureReview,information_entity,LiquidCulture Medical Officer Review,http://purl.obolibrary.org/obo/GECKO_0000027,Knocean,"2020-08-27, 18:50:24"
2487,IHCC Basic,https://purl.ihccglobal.org/VZ_ConcurrMedIndica4,information_entity,Concurrent Medication Indication 4,http://purl.obolibrary.org/obo/GECKO_0000093,Knocean,"2020-08-27, 18:50:24"
2488,IHCC Basic,https://purl.ihccglobal.org/VZ_HighBPTx2wks,information_entity,High BP Treatment in the Last 2 Weeks,http://purl.obolibrary.org/obo/GECKO_0000094,Knocean,"2020-08-27, 18:50:24"
2489,IHCC Basic,https://purl.ihccglobal.org/VZ_MOFinalOutcome,information_entity,Medical Officer Final Outcome,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
2490,IHCC Basic,https://purl.ihccglobal.org/VZ_CurrentlyOnART,information_entity,Currently On ART Treatment,http://purl.obolibrary.org/obo/GECKO_0000094,Knocean,"2020-08-27, 18:50:24"
2491,IHCC Basic,https://purl.ihccglobal.org/VZ_ConcurrMed2Curr,information_entity,Taking Concurrent Medication 2,http://purl.obolibrary.org/obo/GECKO_0000093,Knocean,"2020-08-27, 18:50:24"
2492,IHCC Basic,https://purl.ihccglobal.org/VZ_CoughDuration,information_entity,Cough Duration,http://purl.obolibrary.org/obo/OGMS_0000020,Knocean,"2020-08-27, 18:50:24"
2493,IHCC Basic,https://purl.ihccglobal.org/VZ_MONeoplasm,information_entity,Medical Officer Diagnostic Neoplasm,http://purl.obolibrary.org/obo/MONDO_0004992,Knocean,"2020-08-27, 18:50:24"
2494,IHCC Basic,https://purl.ihccglobal.org/VZ_MORightLungNormal,information_entity,Medical Officer Right Lung Normal,http://purl.obolibrary.org/obo/CMO_0000000,Knocean,"2020-08-27, 18:50:24"
2495,IHCC Basic,https://purl.ihccglobal.org/VZ_Medication4StartDate,information_entity,Medication 4 Start Date,http://purl.obolibrary.org/obo/GECKO_0000093,Knocean,"2020-08-27, 18:50:24"
2496,IHCC Basic,https://purl.ihccglobal.org/VZ_CD4LymphPercent,information_entity,CD4 Lymphocytes %,http://purl.obolibrary.org/obo/UBERON_0000178,Knocean,"2020-08-27, 18:50:24"
2497,IHCC Basic,https://purl.ihccglobal.org/VZ_HomeVisitFail,information_entity,Home Visit Attempts failed to contact Participant,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
2498,IHCC Basic,https://purl.ihccglobal.org/VZ_GeneXpertLabStatus,information_entity,"Gene Xpert quantity not sufficient, specimen missing, or unable to run",http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
2499,IHCC Basic,https://purl.ihccglobal.org/VZ_InsulinTxCurr,information_entity,Currently Taking Insulin for Diabetes,http://purl.obolibrary.org/obo/GECKO_0000094,Knocean,"2020-08-27, 18:50:24"
2500,IHCC Basic,https://purl.ihccglobal.org/VZ_FUCXROtherReferral,information_entity,Participant Has Diagnosis Other than TB that requires referral to the clinic or hospital,http://purl.obolibrary.org/obo/MONDO_0000001,Knocean,"2020-08-27, 18:50:24"
2501,IHCC Basic,https://purl.ihccglobal.org/VZ_ConcurrMed3Adher,information_entity,Adherence Concurrent Medication 3,http://purl.obolibrary.org/obo/GECKO_0000093,Knocean,"2020-08-27, 18:50:24"
2502,IHCC Basic,https://purl.ihccglobal.org/VZ_VLReview,information_entity,Viral Load Medical Officer Review,http://purl.obolibrary.org/obo/GECKO_0000027,Knocean,"2020-08-27, 18:50:24"
2503,IHCC Basic,https://purl.ihccglobal.org/VZ_FUBpDiagnosis,information_entity,FUBpDiagnosis,http://purl.obolibrary.org/obo/OGMS_0000020,Knocean,"2020-08-27, 18:50:24"
2504,IHCC Basic,https://purl.ihccglobal.org/VZ_Medication2StartDate,information_entity,Medication 2 Start Date,http://purl.obolibrary.org/obo/GECKO_0000093,Knocean,"2020-08-27, 18:50:24"
2505,IHCC Basic,https://purl.ihccglobal.org/VZ_HeartRateSecondReading,information_entity,Heart Rate Second Reading,http://purl.obolibrary.org/obo/CMO_0000294,Knocean,"2020-08-27, 18:50:24"
2506,IHCC Basic,https://purl.ihccglobal.org/VZ_Medication8StartDate,information_entity,Medication 8 Start Date,http://purl.obolibrary.org/obo/GECKO_0000093,Knocean,"2020-08-27, 18:50:24"
