,STUDY,BIOENTITY,PROPERTY_TYPE,PROPERTY_VALUE,SEMANTIC_TAG,ANNOTATOR,ANNOTATION_DATE
11031,IHCC Simple String,https://purl.ihccglobal.org/GCS_ANTHRO,information_entity,Anthropometric measurements,http://purl.obolibrary.org/obo/CMO_0000021,Knocean,"2020-08-27, 18:50:24"
11032,IHCC Simple String,https://purl.ihccglobal.org/GCS_cardiac,information_entity,cardiac,http://purl.obolibrary.org/obo/GECKO_0000094,Knocean,"2020-08-27, 18:50:24"
11033,IHCC Simple String,https://purl.ihccglobal.org/GCS_cardiac,information_entity,cardiac,http://purl.obolibrary.org/obo/GECKO_0000094,Knocean,"2020-08-27, 18:50:24"
11034,IHCC Simple String,https://purl.ihccglobal.org/GCS_cardiac,information_entity,cardiac,http://purl.obolibrary.org/obo/GECKO_0000094,Knocean,"2020-08-27, 18:50:24"
11035,IHCC Simple String,https://purl.ihccglobal.org/GCS_cardiac,information_entity,cardiac,http://purl.obolibrary.org/obo/GECKO_0000094,Knocean,"2020-08-27, 18:50:24"
11036,IHCC Simple String,https://purl.ihccglobal.org/GCS_PropertyAutoYears,information_entity,PropertyAutoYears,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
11037,IHCC Simple String,https://purl.ihccglobal.org/GCS_PropertyAutoYears,information_entity,PropertyAutoYears,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
11038,IHCC Simple String,https://purl.ihccglobal.org/GCS_PropertyAutoYears,information_entity,PropertyAutoYears,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
11039,IHCC Simple String,https://purl.ihccglobal.org/GCS_PropertyAutoYears,information_entity,Property Auto Years,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
11040,IHCC Simple String,https://purl.ihccglobal.org/GCS_NumberPregnancies,information_entity,NumberPregnancies,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
11041,IHCC Simple String,https://purl.ihccglobal.org/GCS_NumberPregnancies,information_entity,NumberPregnancies,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
11042,IHCC Simple String,https://purl.ihccglobal.org/GCS_NumberPregnancies,information_entity,NumberPregnancies,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
11043,IHCC Simple String,https://purl.ihccglobal.org/GCS_NumberPregnancies,information_entity,Number Pregnancies,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
11044,IHCC Simple String,https://purl.ihccglobal.org/GCS_FriendHouseNumber,information_entity,FriendHouseNumber,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
11045,IHCC Simple String,https://purl.ihccglobal.org/GCS_FriendHouseNumber,information_entity,FriendHouseNumber,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
11046,IHCC Simple String,https://purl.ihccglobal.org/GCS_FriendHouseNumber,information_entity,FriendHouseNumber,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
11047,IHCC Simple String,https://purl.ihccglobal.org/GCS_FriendHouseNumber,information_entity,Friend House Number,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
11048,IHCC Simple String,https://purl.ihccglobal.org/GCS_District,information_entity,District,http://purl.obolibrary.org/obo/GECKO_0000064,Knocean,"2020-08-27, 18:50:24"
11049,IHCC Simple String,https://purl.ihccglobal.org/GCS_District,information_entity,District,http://purl.obolibrary.org/obo/GECKO_0000064,Knocean,"2020-08-27, 18:50:24"
11050,IHCC Simple String,https://purl.ihccglobal.org/GCS_District,information_entity,District,http://purl.obolibrary.org/obo/GECKO_0000064,Knocean,"2020-08-27, 18:50:24"
11051,IHCC Simple String,https://purl.ihccglobal.org/GCS_District,information_entity,District,http://purl.obolibrary.org/obo/GECKO_0000064,Knocean,"2020-08-27, 18:50:24"
11052,IHCC Simple String,https://purl.ihccglobal.org/GCS_FriendCity,information_entity,FriendCity,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
11053,IHCC Simple String,https://purl.ihccglobal.org/GCS_FriendCity,information_entity,FriendCity,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
11054,IHCC Simple String,https://purl.ihccglobal.org/GCS_FriendCity,information_entity,FriendCity,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
11055,IHCC Simple String,https://purl.ihccglobal.org/GCS_FriendCity,information_entity,Friend City,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
11056,IHCC Simple String,https://purl.ihccglobal.org/GCS_ethnicity_new,information_entity,ethnicity_new,http://purl.obolibrary.org/obo/GECKO_0000061,Knocean,"2020-08-27, 18:50:24"
11057,IHCC Simple String,https://purl.ihccglobal.org/GCS_ethnicity_new,information_entity,ethnicity new,http://purl.obolibrary.org/obo/GECKO_0000061,Knocean,"2020-08-27, 18:50:24"
11058,IHCC Simple String,https://purl.ihccglobal.org/GCS_ethnicity_new,information_entity,ethnicity new,http://purl.obolibrary.org/obo/GECKO_0000061,Knocean,"2020-08-27, 18:50:24"
11059,IHCC Simple String,https://purl.ihccglobal.org/GCS_ethnicity_new,information_entity,ethnicity new,http://purl.obolibrary.org/obo/GECKO_0000061,Knocean,"2020-08-27, 18:50:24"
11060,IHCC Simple String,https://purl.ihccglobal.org/GCS_FamilyMemPhone,information_entity,FamilyMemPhone,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
11061,IHCC Simple String,https://purl.ihccglobal.org/GCS_FamilyMemPhone,information_entity,FamilyMemPhone,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
11062,IHCC Simple String,https://purl.ihccglobal.org/GCS_FamilyMemPhone,information_entity,FamilyMemPhone,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
11063,IHCC Simple String,https://purl.ihccglobal.org/GCS_FamilyMemPhone,information_entity,Family Mem Phone,http://purl.obolibrary.org/obo/GECKO_0000052,Knocean,"2020-08-27, 18:50:24"
11064,IHCC Simple String,https://purl.ihccglobal.org/GCS_PropertyVacuumOwned,information_entity,PropertyVacuumOwned,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
11065,IHCC Simple String,https://purl.ihccglobal.org/GCS_PropertyVacuumOwned,information_entity,PropertyVacuumOwned,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
11066,IHCC Simple String,https://purl.ihccglobal.org/GCS_PropertyVacuumOwned,information_entity,PropertyVacuumOwned,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
11067,IHCC Simple String,https://purl.ihccglobal.org/GCS_PropertyVacuumOwned,information_entity,Property Vacuum Owned,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
11068,IHCC Simple String,https://purl.ihccglobal.org/GCS_bodyindicesweight,information_entity,bodyindicesweight,http://purl.obolibrary.org/obo/CMO_0000012,Knocean,"2020-08-27, 18:50:24"
11069,IHCC Simple String,https://purl.ihccglobal.org/GCS_bodyindicesweight,information_entity,bodyindicesweight,http://purl.obolibrary.org/obo/CMO_0000012,Knocean,"2020-08-27, 18:50:24"
11070,IHCC Simple String,https://purl.ihccglobal.org/GCS_bodyindicesweight,information_entity,bodyindicesweight,http://purl.obolibrary.org/obo/CMO_0000012,Knocean,"2020-08-27, 18:50:24"
11071,IHCC Simple String,https://purl.ihccglobal.org/GCS_bodyindicesweight,information_entity,bodyindicesweight,http://purl.obolibrary.org/obo/CMO_0000012,Knocean,"2020-08-27, 18:50:24"
11072,IHCC Simple String,https://purl.ihccglobal.org/GCS_ResDuration_1,information_entity,ResDuration_1,http://purl.obolibrary.org/obo/GECKO_0000064,Knocean,"2020-08-27, 18:50:24"
11073,IHCC Simple String,https://purl.ihccglobal.org/GCS_ResDuration_1,information_entity,ResDuration 1,http://purl.obolibrary.org/obo/GECKO_0000064,Knocean,"2020-08-27, 18:50:24"
11074,IHCC Simple String,https://purl.ihccglobal.org/GCS_ResDuration_1,information_entity,ResDuration 1,http://purl.obolibrary.org/obo/GECKO_0000064,Knocean,"2020-08-27, 18:50:24"
11075,IHCC Simple String,https://purl.ihccglobal.org/GCS_ResDuration_1,information_entity,Res Duration 1,http://purl.obolibrary.org/obo/GECKO_0000064,Knocean,"2020-08-27, 18:50:24"
11076,IHCC Simple String,https://purl.ihccglobal.org/GCS_TobEndAge_1,information_entity,TobEndAge_1,http://purl.obolibrary.org/obo/GECKO_0000068,Knocean,"2020-08-27, 18:50:24"
11077,IHCC Simple String,https://purl.ihccglobal.org/GCS_TobEndAge_1,information_entity,TobEndAge 1,http://purl.obolibrary.org/obo/GECKO_0000068,Knocean,"2020-08-27, 18:50:24"
11078,IHCC Simple String,https://purl.ihccglobal.org/GCS_TobEndAge_1,information_entity,TobEndAge 1,http://purl.obolibrary.org/obo/GECKO_0000068,Knocean,"2020-08-27, 18:50:24"
11079,IHCC Simple String,https://purl.ihccglobal.org/GCS_TobEndAge_1,information_entity,Tob End Age 1,http://purl.obolibrary.org/obo/GECKO_0000068,Knocean,"2020-08-27, 18:50:24"
11080,IHCC Simple String,https://purl.ihccglobal.org/GCS_TobDuration_4,information_entity,TobDuration_4,http://purl.obolibrary.org/obo/GECKO_0000068,Knocean,"2020-08-27, 18:50:24"
11081,IHCC Simple String,https://purl.ihccglobal.org/GCS_TobDuration_4,information_entity,TobDuration 4,http://purl.obolibrary.org/obo/GECKO_0000068,Knocean,"2020-08-27, 18:50:24"
11082,IHCC Simple String,https://purl.ihccglobal.org/GCS_TobDuration_4,information_entity,TobDuration 4,http://purl.obolibrary.org/obo/GECKO_0000068,Knocean,"2020-08-27, 18:50:24"
11083,IHCC Simple String,https://purl.ihccglobal.org/GCS_TobDuration_4,information_entity,Tob Duration 4,http://purl.obolibrary.org/obo/GECKO_0000068,Knocean,"2020-08-27, 18:50:24"
11084,IHCC Simple String,https://purl.ihccglobal.org/GCS_Insulin,information_entity,Insulin,http://purl.obolibrary.org/obo/PDRO_0000024,Knocean,"2020-08-27, 18:50:24"
11085,IHCC Simple String,https://purl.ihccglobal.org/GCS_Insulin,information_entity,Insulin,http://purl.obolibrary.org/obo/PDRO_0000024,Knocean,"2020-08-27, 18:50:24"
11086,IHCC Simple String,https://purl.ihccglobal.org/GCS_Insulin,information_entity,Insulin,http://purl.obolibrary.org/obo/PDRO_0000024,Knocean,"2020-08-27, 18:50:24"
11087,IHCC Simple String,https://purl.ihccglobal.org/GCS_Insulin,information_entity,Insulin,http://purl.obolibrary.org/obo/PDRO_0000024,Knocean,"2020-08-27, 18:50:24"
11088,IHCC Simple String,https://purl.ihccglobal.org/GCS_hydrogenated_oil,information_entity,hydrogenated oil,http://purl.obolibrary.org/obo/GECKO_0000072,Knocean,"2020-08-27, 18:50:24"
11089,IHCC Simple String,https://purl.ihccglobal.org/GCS_hydrogenated_oil,information_entity,hydrogenated oil,http://purl.obolibrary.org/obo/GECKO_0000072,Knocean,"2020-08-27, 18:50:24"
11090,IHCC Simple String,https://purl.ihccglobal.org/GCS_hydrogenated_oil,information_entity,hydrogenated oil,http://purl.obolibrary.org/obo/GECKO_0000072,Knocean,"2020-08-27, 18:50:24"
11091,IHCC Simple String,https://purl.ihccglobal.org/GCS_hydrogenated_oil,information_entity,hydrogenated oil,http://purl.obolibrary.org/obo/GECKO_0000072,Knocean,"2020-08-27, 18:50:24"
11092,IHCC Simple String,https://purl.ihccglobal.org/GCS_drugduration_7,information_entity,drugduration_7,http://purl.obolibrary.org/obo/PDRO_0000024,Knocean,"2020-08-27, 18:50:24"
11093,IHCC Simple String,https://purl.ihccglobal.org/GCS_drugduration_7,information_entity,drugduration 7,http://purl.obolibrary.org/obo/PDRO_0000024,Knocean,"2020-08-27, 18:50:24"
11094,IHCC Simple String,https://purl.ihccglobal.org/GCS_drugduration_7,information_entity,drugduration 7,http://purl.obolibrary.org/obo/PDRO_0000024,Knocean,"2020-08-27, 18:50:24"
11095,IHCC Simple String,https://purl.ihccglobal.org/GCS_drugduration_7,information_entity,drugduration 7,http://purl.obolibrary.org/obo/PDRO_0000024,Knocean,"2020-08-27, 18:50:24"
11096,IHCC Simple String,https://purl.ihccglobal.org/GCS_OpiateEndAge_1,information_entity,OpiateEndAge_1,http://purl.obolibrary.org/obo/GECKO_0000103,Knocean,"2020-08-27, 18:50:24"
11097,IHCC Simple String,https://purl.ihccglobal.org/GCS_OpiateEndAge_1,information_entity,OpiateEndAge 1,http://purl.obolibrary.org/obo/GECKO_0000103,Knocean,"2020-08-27, 18:50:24"
11098,IHCC Simple String,https://purl.ihccglobal.org/GCS_OpiateEndAge_1,information_entity,OpiateEndAge 1,http://purl.obolibrary.org/obo/GECKO_0000103,Knocean,"2020-08-27, 18:50:24"
11099,IHCC Simple String,https://purl.ihccglobal.org/GCS_OpiateEndAge_1,information_entity,Opiate End Age 1,http://purl.obolibrary.org/obo/GECKO_0000103,Knocean,"2020-08-27, 18:50:24"
11100,IHCC Simple String,https://purl.ihccglobal.org/GCS_ALC,information_entity,Alcohol use,http://purl.obolibrary.org/obo/GECKO_0000069,Knocean,"2020-08-27, 18:50:24"
11101,IHCC Simple String,https://purl.ihccglobal.org/GCS_ALC,information_entity,Alcohol use,http://purl.obolibrary.org/obo/GECKO_0000069,Knocean,"2020-08-27, 18:50:24"
11102,IHCC Simple String,https://purl.ihccglobal.org/GCS_ALC,information_entity,Alcohol use,http://purl.obolibrary.org/obo/GECKO_0000069,Knocean,"2020-08-27, 18:50:24"
11103,IHCC Simple String,https://purl.ihccglobal.org/GCS_ALC,information_entity,Alcohol use,http://purl.obolibrary.org/obo/GECKO_0000069,Knocean,"2020-08-27, 18:50:24"
11104,IHCC Simple String,https://purl.ihccglobal.org/GCS_OpiateStartAge_1,information_entity,OpiateStartAge_1,http://purl.obolibrary.org/obo/GECKO_0000103,Knocean,"2020-08-27, 18:50:24"
11105,IHCC Simple String,https://purl.ihccglobal.org/GCS_OpiateStartAge_1,information_entity,OpiateStartAge 1,http://purl.obolibrary.org/obo/GECKO_0000103,Knocean,"2020-08-27, 18:50:24"
11106,IHCC Simple String,https://purl.ihccglobal.org/GCS_OpiateStartAge_1,information_entity,OpiateStartAge 1,http://purl.obolibrary.org/obo/GECKO_0000103,Knocean,"2020-08-27, 18:50:24"
11107,IHCC Simple String,https://purl.ihccglobal.org/GCS_OpiateStartAge_1,information_entity,Opiate Start Age 1,http://purl.obolibrary.org/obo/GECKO_0000103,Knocean,"2020-08-27, 18:50:24"
11108,IHCC Simple String,https://purl.ihccglobal.org/GCS_physactexmildminsduringwork,information_entity,physactexmildminsduringwork,http://purl.obolibrary.org/obo/GECKO_0000104,Knocean,"2020-08-27, 18:50:24"
11109,IHCC Simple String,https://purl.ihccglobal.org/GCS_physactexmildminsduringwork,information_entity,physactexmildminsduringwork,http://purl.obolibrary.org/obo/GECKO_0000104,Knocean,"2020-08-27, 18:50:24"
11110,IHCC Simple String,https://purl.ihccglobal.org/GCS_physactexmildminsduringwork,information_entity,physactexmildminsduringwork,http://purl.obolibrary.org/obo/GECKO_0000104,Knocean,"2020-08-27, 18:50:24"
11111,IHCC Simple String,https://purl.ihccglobal.org/GCS_physactexmildminsduringwork,information_entity,physactexmildminsduringwork,http://purl.obolibrary.org/obo/GECKO_0000104,Knocean,"2020-08-27, 18:50:24"
11112,IHCC Simple String,https://purl.ihccglobal.org/GCS_bodyindicessizeage15,information_entity,bodyindicessizeage15,http://purl.obolibrary.org/obo/CMO_0000021,Knocean,"2020-08-27, 18:50:24"
11113,IHCC Simple String,https://purl.ihccglobal.org/GCS_bodyindicessizeage15,information_entity,bodyindicessizeage15,http://purl.obolibrary.org/obo/CMO_0000021,Knocean,"2020-08-27, 18:50:24"
11114,IHCC Simple String,https://purl.ihccglobal.org/GCS_bodyindicessizeage15,information_entity,bodyindicessizeage 15,http://purl.obolibrary.org/obo/CMO_0000021,Knocean,"2020-08-27, 18:50:24"
11115,IHCC Simple String,https://purl.ihccglobal.org/GCS_bodyindicessizeage15,information_entity,bodyindicessizeage 15,http://purl.obolibrary.org/obo/CMO_0000021,Knocean,"2020-08-27, 18:50:24"
11116,IHCC Simple String,https://purl.ihccglobal.org/GCS_JobsEndAge,information_entity,JobsEndAge,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
11117,IHCC Simple String,https://purl.ihccglobal.org/GCS_JobsEndAge,information_entity,JobsEndAge,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
11118,IHCC Simple String,https://purl.ihccglobal.org/GCS_JobsEndAge,information_entity,JobsEndAge,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
11119,IHCC Simple String,https://purl.ihccglobal.org/GCS_JobsEndAge,information_entity,Jobs End Age,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
11120,IHCC Simple String,https://purl.ihccglobal.org/GCS_betablocker,information_entity,betablocker,http://purl.obolibrary.org/obo/PDRO_0000024,Knocean,"2020-08-27, 18:50:24"
11121,IHCC Simple String,https://purl.ihccglobal.org/GCS_betablocker,information_entity,betablocker,http://purl.obolibrary.org/obo/PDRO_0000024,Knocean,"2020-08-27, 18:50:24"
11122,IHCC Simple String,https://purl.ihccglobal.org/GCS_betablocker,information_entity,betablocker,http://purl.obolibrary.org/obo/PDRO_0000024,Knocean,"2020-08-27, 18:50:24"
11123,IHCC Simple String,https://purl.ihccglobal.org/GCS_betablocker,information_entity,betablocker,http://purl.obolibrary.org/obo/PDRO_0000024,Knocean,"2020-08-27, 18:50:24"
11124,IHCC Simple String,https://purl.ihccglobal.org/GCS_TobDaysPerWeek_4,information_entity,TobDaysPerWeek_4,http://purl.obolibrary.org/obo/GECKO_0000068,Knocean,"2020-08-27, 18:50:24"
11125,IHCC Simple String,https://purl.ihccglobal.org/GCS_TobDaysPerWeek_4,information_entity,TobDaysPerWeek 4,http://purl.obolibrary.org/obo/GECKO_0000068,Knocean,"2020-08-27, 18:50:24"
11126,IHCC Simple String,https://purl.ihccglobal.org/GCS_TobDaysPerWeek_4,information_entity,TobDaysPerWeek 4,http://purl.obolibrary.org/obo/GECKO_0000068,Knocean,"2020-08-27, 18:50:24"
11127,IHCC Simple String,https://purl.ihccglobal.org/GCS_TobDaysPerWeek_4,information_entity,Tob Days Per Week 4,http://purl.obolibrary.org/obo/GECKO_0000068,Knocean,"2020-08-27, 18:50:24"
11128,IHCC Simple String,https://purl.ihccglobal.org/GCS_CancRelAgeDiagnosis_4,information_entity,CancRelAgeDiagnosis_4,http://purl.obolibrary.org/obo/MONDO_0004992,Knocean,"2020-08-27, 18:50:24"
11129,IHCC Simple String,https://purl.ihccglobal.org/GCS_CancRelAgeDiagnosis_4,information_entity,CancRelAgeDiagnosis 4,http://purl.obolibrary.org/obo/MONDO_0004992,Knocean,"2020-08-27, 18:50:24"
11130,IHCC Simple String,https://purl.ihccglobal.org/GCS_CancRelAgeDiagnosis_4,information_entity,CancRelAgeDiagnosis 4,http://purl.obolibrary.org/obo/MONDO_0004992,Knocean,"2020-08-27, 18:50:24"
11131,IHCC Simple String,https://purl.ihccglobal.org/GCS_CancRelAgeDiagnosis_4,information_entity,Canc Rel Age Diagnosis 4,http://purl.obolibrary.org/obo/MONDO_0004992,Knocean,"2020-08-27, 18:50:24"
11132,IHCC Simple String,https://purl.ihccglobal.org/GCS_Age_new,information_entity,Age_new,http://purl.obolibrary.org/obo/PATO_0000011,Knocean,"2020-08-27, 18:50:24"
11133,IHCC Simple String,https://purl.ihccglobal.org/GCS_Age_new,information_entity,Age new,http://purl.obolibrary.org/obo/PATO_0000011,Knocean,"2020-08-27, 18:50:24"
11134,IHCC Simple String,https://purl.ihccglobal.org/GCS_Age_new,information_entity,Age new,http://purl.obolibrary.org/obo/PATO_0000011,Knocean,"2020-08-27, 18:50:24"
11135,IHCC Simple String,https://purl.ihccglobal.org/GCS_Age_new,information_entity,Age new,http://purl.obolibrary.org/obo/PATO_0000011,Knocean,"2020-08-27, 18:50:24"
11136,IHCC Simple String,https://purl.ihccglobal.org/GCS_JobsTitleOccupationCode,information_entity,JobsTitleOccupationCode,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
11137,IHCC Simple String,https://purl.ihccglobal.org/GCS_JobsTitleOccupationCode,information_entity,JobsTitleOccupationCode,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
11138,IHCC Simple String,https://purl.ihccglobal.org/GCS_JobsTitleOccupationCode,information_entity,JobsTitleOccupationCode,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
11139,IHCC Simple String,https://purl.ihccglobal.org/GCS_JobsTitleOccupationCode,information_entity,Jobs Title Occupation Code,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
11140,IHCC Simple String,https://purl.ihccglobal.org/GCS_m_dbp,information_entity,m_dbp,http://purl.obolibrary.org/obo/CMO_0000003,Knocean,"2020-08-27, 18:50:24"
11141,IHCC Simple String,https://purl.ihccglobal.org/GCS_m_dbp,information_entity,m dbp,http://purl.obolibrary.org/obo/CMO_0000003,Knocean,"2020-08-27, 18:50:24"
11142,IHCC Simple String,https://purl.ihccglobal.org/GCS_m_dbp,information_entity,m dbp,http://purl.obolibrary.org/obo/CMO_0000003,Knocean,"2020-08-27, 18:50:24"
11143,IHCC Simple String,https://purl.ihccglobal.org/GCS_m_dbp,information_entity,m dbp,http://purl.obolibrary.org/obo/CMO_0000003,Knocean,"2020-08-27, 18:50:24"
11144,IHCC Simple String,https://purl.ihccglobal.org/GCS_DrugCurrentuse,information_entity,DrugCurrentuse,http://purl.obolibrary.org/obo/GECKO_0000093,Knocean,"2020-08-27, 18:50:24"
11145,IHCC Simple String,https://purl.ihccglobal.org/GCS_DrugCurrentuse,information_entity,DrugCurrentuse,http://purl.obolibrary.org/obo/GECKO_0000093,Knocean,"2020-08-27, 18:50:24"
11146,IHCC Simple String,https://purl.ihccglobal.org/GCS_DrugCurrentuse,information_entity,DrugCurrentuse,http://purl.obolibrary.org/obo/GECKO_0000093,Knocean,"2020-08-27, 18:50:24"
11147,IHCC Simple String,https://purl.ihccglobal.org/GCS_DrugCurrentuse,information_entity,Drug Currentuse,http://purl.obolibrary.org/obo/GECKO_0000093,Knocean,"2020-08-27, 18:50:24"
11148,IHCC Simple String,https://purl.ihccglobal.org/GCS_cholesterol,information_entity,cholesterol,http://purl.obolibrary.org/obo/UBERON_0000178,Knocean,"2020-08-27, 18:50:24"
11149,IHCC Simple String,https://purl.ihccglobal.org/GCS_cholesterol,information_entity,cholesterol,http://purl.obolibrary.org/obo/UBERON_0000178,Knocean,"2020-08-27, 18:50:24"
11150,IHCC Simple String,https://purl.ihccglobal.org/GCS_cholesterol,information_entity,cholesterol,http://purl.obolibrary.org/obo/UBERON_0000178,Knocean,"2020-08-27, 18:50:24"
11151,IHCC Simple String,https://purl.ihccglobal.org/GCS_cholesterol,information_entity,cholesterol,http://purl.obolibrary.org/obo/UBERON_0000178,Knocean,"2020-08-27, 18:50:24"
11152,IHCC Simple String,https://purl.ihccglobal.org/GCS_MaritalStatus,information_entity,MaritalStatus,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
11153,IHCC Simple String,https://purl.ihccglobal.org/GCS_MaritalStatus,information_entity,MaritalStatus,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
11154,IHCC Simple String,https://purl.ihccglobal.org/GCS_MaritalStatus,information_entity,MaritalStatus,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
11155,IHCC Simple String,https://purl.ihccglobal.org/GCS_MaritalStatus,information_entity,Marital Status,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
11156,IHCC Simple String,https://purl.ihccglobal.org/GCS_OpiateEndAge_3,information_entity,OpiateEndAge_3,http://purl.obolibrary.org/obo/GECKO_0000103,Knocean,"2020-08-27, 18:50:24"
11157,IHCC Simple String,https://purl.ihccglobal.org/GCS_OpiateEndAge_3,information_entity,OpiateEndAge 3,http://purl.obolibrary.org/obo/GECKO_0000103,Knocean,"2020-08-27, 18:50:24"
11158,IHCC Simple String,https://purl.ihccglobal.org/GCS_OpiateEndAge_3,information_entity,OpiateEndAge 3,http://purl.obolibrary.org/obo/GECKO_0000103,Knocean,"2020-08-27, 18:50:24"
11159,IHCC Simple String,https://purl.ihccglobal.org/GCS_OpiateEndAge_3,information_entity,Opiate End Age 3,http://purl.obolibrary.org/obo/GECKO_0000103,Knocean,"2020-08-27, 18:50:24"
11160,IHCC Simple String,https://purl.ihccglobal.org/GCS_processed_meat,information_entity,processed meat,http://purl.obolibrary.org/obo/GECKO_0000072,Knocean,"2020-08-27, 18:50:24"
11161,IHCC Simple String,https://purl.ihccglobal.org/GCS_processed_meat,information_entity,processed meat,http://purl.obolibrary.org/obo/GECKO_0000072,Knocean,"2020-08-27, 18:50:24"
11162,IHCC Simple String,https://purl.ihccglobal.org/GCS_processed_meat,information_entity,processed meat,http://purl.obolibrary.org/obo/GECKO_0000072,Knocean,"2020-08-27, 18:50:24"
11163,IHCC Simple String,https://purl.ihccglobal.org/GCS_processed_meat,information_entity,processed meat,http://purl.obolibrary.org/obo/GECKO_0000072,Knocean,"2020-08-27, 18:50:24"
11164,IHCC Simple String,https://purl.ihccglobal.org/GCS_TobStartAge_4,information_entity,TobStartAge_4,http://purl.obolibrary.org/obo/GECKO_0000068,Knocean,"2020-08-27, 18:50:24"
11165,IHCC Simple String,https://purl.ihccglobal.org/GCS_TobStartAge_4,information_entity,TobStartAge 4,http://purl.obolibrary.org/obo/GECKO_0000068,Knocean,"2020-08-27, 18:50:24"
11166,IHCC Simple String,https://purl.ihccglobal.org/GCS_TobStartAge_4,information_entity,TobStartAge 4,http://purl.obolibrary.org/obo/GECKO_0000068,Knocean,"2020-08-27, 18:50:24"
11167,IHCC Simple String,https://purl.ihccglobal.org/GCS_TobStartAge_4,information_entity,Tob Start Age 4,http://purl.obolibrary.org/obo/GECKO_0000068,Knocean,"2020-08-27, 18:50:24"
11168,IHCC Simple String,https://purl.ihccglobal.org/GCS_FoodWatBBQVeg,information_entity,FoodWatBBQVeg,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
11169,IHCC Simple String,https://purl.ihccglobal.org/GCS_FoodWatBBQVeg,information_entity,FoodWatBBQVeg,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
11170,IHCC Simple String,https://purl.ihccglobal.org/GCS_FoodWatBBQVeg,information_entity,FoodWatBBQVeg,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
11171,IHCC Simple String,https://purl.ihccglobal.org/GCS_FoodWatBBQVeg,information_entity,Food Wat BBQVeg,http://purl.obolibrary.org/obo/PATO_0001995,Knocean,"2020-08-27, 18:50:24"
11172,IHCC Simple String,https://purl.ihccglobal.org/GCS_BMI,information_entity,BMI,http://purl.obolibrary.org/obo/CMO_0000021,Knocean,"2020-08-27, 18:50:24"
