Term ID	Label	Parent Term	Definition	GECKO Category	Internal ID	Suggested Categories	Comment
ELSABRASIL:0001297	identical twins		Gemeos identicos (Q11)	family and household structure	vifa37		
ELSABRASIL:0001298	use of medications in the last two weeks		Usou medicamento ultimas 2 semanas (Q1)	medication	mdga1		
ELSABRASIL:0001299	use of continuous (long-term) medications		Medicamento de uso continuo (Q2)	medication	mdga1a		
ELSABRASIL:0001300	use of diabetes medications in the last two weeks		Med para diabetes ult 2 semanas (Q11)	associated disease(s)	mdga2		
ELSABRASIL:0001301	which diabetes medications		Descreveu med p diabetes (Q12)	associated disease(s)	mdga3		
ELSABRASIL:0001302	use of anti-hypertensive medications in the last two weeks		Med para hipertensao ult 2 semanas (Q13)	associated disease(s)	mdga4		
ELSABRASIL:0001303	which anti-hypertensive medications		Descreveu med p hipertensao (Q14)	associated disease(s)	mdga5		
ELSABRASIL:0001304	stop use of continuos medications when not feeling well		Para med continuo se nao sente bem (Q15)	medication	mdga6		
ELSABRASIL:0001305	stop use of continous medications when feeling well		Para med continuo se sentindo bem (Q15)	medication	mdga7		
ELSABRASIL:0001306	not careful with time take continuous medication		Pouco cuidado horario med continuo (Q16)	medication	mdga8		
ELSABRASIL:0001307	common forget take continuous medication		Costuma esquecer med continuo (Q17)	medication	mdga9		
ELSABRASIL:0001308	use of sporadic medications		Medicamento de uso esporadico	medication	mdga10		
ELSABRASIL:0001309	OTC, sporadic drug - 1		Med Esporadico 1	medication	mdga10a1		
ELSABRASIL:0001310	OTC, sporadic drug - 2		Med Esporadico 2	medication	mdga10a2		
ELSABRASIL:0001311	OTC, sporadic drug - 3		Med Esporadico 3	medication	mdga10a3		
ELSABRASIL:0001312	OTC, sporadic drug - 4		Med Esporadico 4	medication	mdga10a4		
ELSABRASIL:0001313	OTC, sporadic drug - 5		Med Esporadico 5	medication	mdga10a5		
ELSABRASIL:0001314	OTC, sporadic drug - 6		Med Esporadico 6	medication	mdga10a6		
ELSABRASIL:0001315	OTC, sporadic drug - 7		Med Esporadico 7	medication	mdga10a7		
ELSABRASIL:0001316	OTC, sporadic drug - 8		Med Esporadico 8	medication	mdga10a8		
ELSABRASIL:0001317	OTC, sporadic drug - 9		Med Esporadico 9	medication	mdga10a9		
ELSABRASIL:0001318	OTC, sporadic drug - 10		Med Esporadico 10	medication	mdga10a10		
ELSABRASIL:0001319	OTC, sporadic drug - 11		Med Esporadico 11	medication	mdga10a11		
ELSABRASIL:0001320	OTC, sporadic drug - 12		Med Esporadico 12	medication	mdga10a12		
ELSABRASIL:0001321	OTC, sporadic drug - 13		Med Esporadico 13	medication	mdga10a13		
ELSABRASIL:0001322	OTC, sporadic drug - 14		Med Esporadico 14	medication	mdga10a14		
ELSABRASIL:0001323	OTC, sporadic drug - 15		Med Esporadico 15	medication	mdga10a15		
ELSABRASIL:0001324	pregnant during interview (and didn´t know)		Gravida na entrevista	reproduction	gravida_nao_sabia		
ELSABRASIL:0001325	recruitment method		Modalidade recrutamento	survey administration	rcta2		
ELSABRASIL:0001326	web contact file		Ficha contato web	survey administration	rcta3		
ELSABRASIL:0001327	paper contact file		Ficha contato papel	survey administration	rcta4		
ELSABRASIL:0001328	telefone contact		Contato telefonico	survey administration	rcta5		
ELSABRASIL:0001329	in person contact		Contato presencial	survey administration	rcta6		
ELSABRASIL:0001330	email contact		Contato email	survey administration	rcta7		
ELSABRASIL:0001331	functional level		Nivel funcional	cognitive functioning	rcta10		
ELSABRASIL:0001332	cognitive dificulty		Dificuldade cognicao	cognitive functioning	rcta13		
ELSABRASIL:0001333	recruitment State		Estado recrutameto	location	rcta14		
ELSABRASIL:0001334	metropolitan area (if retired)		Regiao metropolitana (se aposentado)	location	rcta15		
ELSABRASIL:0001335	minimum heart rate (bpm) standing		Frequencia cardiaca miinima (bpm) VFCPE	heart rate (HR)	a_vfccl_bpmmin_pe		
ELSABRASIL:0001336	maximum heart rate (bpm) standing		Frequencia cardiaca maxima (bpm) VFCPE	heart rate (HR)	a_vfccl_bpmmax_pe		
ELSABRASIL:0001337	average heart rate (bpm) standing		Frequencia cardiaca media (bpm) VFCPE	heart rate (HR)	a_vfccl_bpmmed_pe		
ELSABRASIL:0001338	average RR interval (ms) standing		Intervalo RR medio (ms) VFCPE	heart rate (HR)	a_vfccl_rrmed_pe		
ELSABRASIL:0001339	RR interval variance (ms²) standing		Variancia de RR (ms^2) VFCPE	heart rate (HR)	a_vfccl_rrvar_pe		
ELSABRASIL:0001340	RR interval standard deviation (ms) standing		Desvio padrao de RR (ms) VFCPE	heart rate (HR)	a_vfccl_rrdv_pe		
ELSABRASIL:0001341	% RR interval > 50ms (pNN50) standing		% diferencas intervalos RR > 50ms (pNN50) VFCPE	heart rate (HR)	a_vfccl_pnn_pe		
ELSABRASIL:0001342	root mean square of the successive differences (RMSSD) standing		Raiz quadrada da media da soma dos quadrados das diferencas entre RR (RMSSD ) VF	heart rate (HR)	a_vfccl_rmssd_pe		
ELSABRASIL:0001343	triangular index standing		Indice triangular VFCPE	heart rate (HR)	a_vfccl_triangindex_pe		
ELSABRASIL:0001344	very low frequency - VLF (1/ms) standing		Muito baixa frequencia - VLF(ms2) VFCPE	heart rate (HR)	a_vfccl_areavlf_pe		
ELSABRASIL:0001345	low frequency - LF (1/ms) standing		Baixa frequencia - LF (ms^2) VFCPE	heart rate (HR)	a_vfccl_arealf_pe		
ELSABRASIL:0001346	high frequency - HF (1/ms) standing		Alta frequencia - HF (ms^2) VFCPE	heart rate (HR)	a_vfccl_areahf_pe		
ELSABRASIL:0001347	low frequency - LF (n.u.) standing		Baixa frequencia - LF (n.u.) VFCPE	heart rate (HR)	a_vfccl_lfp_pe		
ELSABRASIL:0001348	high frequency - HF (n.u.) standing		Alta frequencia - HF (n.u.) VFCPE	heart rate (HR)	a_vfccl_hfp_pe		
ELSABRASIL:0001349	LF/HF standing		Razao LF/HF VFCPE	heart rate (HR)	a_vfccl_lfhf_pe		
ELSABRASIL:0001350	minimum heart rate (bpm) lying		Frequencia cardiaca minima (bpm) VFCDT	heart rate (HR)	a_vfccl_bpmmin_dt		
ELSABRASIL:0001351	maximum heart rate (bpm) lying		Frequencia cardiaca maxima (bpm) VFCDT	heart rate (HR)	a_vfccl_bpmmax_dt		
ELSABRASIL:0001352	average heart rate (bpm) lying		Frequencia cardiaca media (bpm) VFCDT	heart rate (HR)	a_vfccl_bpmmed_dt		
ELSABRASIL:0001353	average RR interval (ms) lying		Intervalo RR medio (ms) VFCDT	heart rate (HR)	a_vfccl_rrmed_dt		
ELSABRASIL:0001354	RR interval variance (ms²) lying		Variencia de RR (ms^2) VFCDT	heart rate (HR)	a_vfccl_rrvar_dt		
ELSABRASIL:0001355	RR interval standard deviation (ms) lying		Desvio padrao de RR (ms) VFCDT	heart rate (HR)	a_vfccl_rrdv_dt		
ELSABRASIL:0001356	% RR interval > 50ms (pNN50) lying		% diferencas intervalos RR > 50ms (pNN50) VFCDT	heart rate (HR)	a_vfccl_pnn_dt		
ELSABRASIL:0001357	root mean square of the successive differences (RMSSD) lying		Raiz quadrada da media da soma dos quadrados das diferencas entre RR (RMSSD) VFC	heart rate (HR)	a_vfccl_rmssd_dt		
ELSABRASIL:0001358	triangular index lying		Indice triangular VFCDT	heart rate (HR)	a_vfccl_triangindex_dt		
ELSABRASIL:0001359	very low frequency - VLF (1/ms) lying		Muito baixa frequencia - VLF(ms^2) VFCDT	heart rate (HR)	a_vfccl_areavlf_dt		
ELSABRASIL:0001360	low frequency - LF (1/ms) lying		Baixa frequencia - LF (ms^2) VFCDT	heart rate (HR)	a_vfccl_arealf_dt		
ELSABRASIL:0001361	high frequency - HF (1/ms) lying		Alta frequencia - HF (ms^2) VFCDT	heart rate (HR)	a_vfccl_areahf_dt		
ELSABRASIL:0001362	low frequency - LF (n.u.) lying		Baixa frequencia - LF (n.u.) VFCDT	heart rate (HR)	a_vfccl_lfp_dt		
ELSABRASIL:0001363	high frequency - HF (n.u.) lying		Alta frequencia - HF (n.u.) VFCDT	heart rate (HR)	a_vfccl_hfp_dt		
ELSABRASIL:0001364	LF/HF lying		Razao LF/HF VFCDT	heart rate (HR)	a_vfccl_lfhf_dt		
ELSABRASIL:0001365	bigger Q waves		Ondas Q maiores	circulation and respiration	a_ecgmc_qmaior		
ELSABRASIL:0001366	smaller Q waves with ST-T abnormalities		Ondas Q menores com alteracies de ST-T	circulation and respiration	a_ecgmc_qmenor_stt		
ELSABRASIL:0001367	major ST-T abnormalities isolated		Alteracies de ST-T maiores isoladas	circulation and respiration	a_ecgmc_sttmaior		
ELSABRASIL:0001368	left bundle branch block		Bloqueio completo de ramo esquerdo	circulation and respiration	a_ecgmc_bcre		
ELSABRASIL:0001369	right bundle branch block		Bloqueio completo de ramo direito	circulation and respiration	a_ecgmc_bcrd		
ELSABRASIL:0001370	nonspecific intraventricular block		Bloqueio intraventricular inespecifico	circulation and respiration	a_ecgmc_bloqivinesp		
ELSABRASIL:0001371	right bundle branch block with left anterior hemiblock		Bloqueio completo de ramo direito com hemibloqueio anterior esquerdo	circulation and respiration	a_ecgmc_bcrd_hae		
ELSABRASIL:0001372	left ventricular hypertrophy with ST-T abnormalities		Hipertrofia ventricular esquerda com com alteracies de ST-T	circulation and respiration	a_ecgmc_hve_stt		
ELSABRASIL:0001373	long QT		QT longo maior	circulation and respiration	a_ecgmc_qtlongomaior		
ELSABRASIL:0001374	atrial flutter or fibrillation		Fibrilacao ou flutter atrial	circulation and respiration	a_ecgmc_fa_fluttera		
ELSABRASIL:0001375	fibrillation		Fibrilacao	circulation and respiration	a_ecgmc_fa		
ELSABRASIL:0001376	atrial flutter		Flutter atrial	circulation and respiration	a_ecgmc_fluttera		
ELSABRASIL:0001377	third degree AV block		Bloqueio AV de 3o. grau	circulation and respiration	a_ecgmc_bavg3		
ELSABRASIL:0001378	second degree AV block		Bloqueio AV de 2o. grau	circulation and respiration	a_ecgmc_bavg2		
ELSABRASIL:0001379	ventricular preexcitation		Padrao de preexcitacao ventricular	circulation and respiration	a_ecgmc_preexcventr		
ELSABRASIL:0001380	artificial pacemaker		Marcapasso artificial	circulation and respiration	a_ecgmc_mp		
ELSABRASIL:0001381	ventricular fibrillation or asystole		Fibrilacao ou assitolia ventricular	circulation and respiration	a_ecgmc_fv_assistolia		
ELSABRASIL:0001382	supraventricular tachycardia		Taquicardia supraventricular	circulation and respiration	a_ecgmc_tsv		
ELSABRASIL:0001383	smaller Q waves isolated		Ondas Q menores isoladas	circulation and respiration	a_ecgmc_qmenor		
ELSABRASIL:0001384	minor ST-T abnormalities		Alteracies de ST-T menores	circulation and respiration	a_ecgmc_sttmenor		
ELSABRASIL:0001385	tall R waves - left		Ondas R elevadas - ventricular esquerda	circulation and respiration	a_ecgmc_rve		
ELSABRASIL:0001386	tall R wave - right		Ondas R elevadas - ventricular direita	circulation and respiration	a_ecgmc_rvd		
ELSABRASIL:0001387	ST elevation		Elevacao de ST	circulation and respiration	a_ecgmc_stelevacao		
ELSABRASIL:0001388	incomplete right bundle branch block		Bloqueio incompleto de ramo direito	circulation and respiration	a_ecgmc_bird		
ELSABRASIL:0001389	incomplete left bundle branch block		Bloqueio incompleto de ramo esquerdo	circulation and respiration	a_ecgmc_bire		
ELSABRASIL:0001390	short QT		QT longo menor	circulation and respiration	a_ecgmc_qtlongomenor		
ELSABRASIL:0001391	short PR		PR curto	circulation and respiration	a_ecgmc_prcurto		
ELSABRASIL:0001392	long PR		PR longo	circulation and respiration	a_ecgmc_prlongo		
ELSABRASIL:0001393	left axis deviation		Desvio do eixo para esquerda	circulation and respiration	a_ecgmc_desveixoesq		
ELSABRASIL:0001394	right axis deviation		Desvio do eixo para direita	circulation and respiration	a_ecgmc_desveixodir		
ELSABRASIL:0001395	supraventricular extrasystole		Extra-sistoles supraventriculares	circulation and respiration	a_ecgmc_essv		
ELSABRASIL:0001396	ventricular extrasystole		Extra-sistoles ventriculares	circulation and respiration	a_ecgmc_esv		
ELSABRASIL:0001397	supraventricular and ventricular extrasystole		Extra-sistoles combinadas	circulation and respiration	a_ecgmc_escomb		
ELSABRASIL:0001398	pacemaker shift		Marcapasso mutavel	circulation and respiration	a_ecgmc_mpmutavel		
ELSABRASIL:0001399	sinus tachycardia		Taquicardia sinusal	circulation and respiration	a_ecgmc_ts		
ELSABRASIL:0001400	sinus bradycardia		Bradicardia sinusal	circulation and respiration	a_ecgmc_bs		
ELSABRASIL:0001401	persistent supraventricular rhythm		Ritmo presistente supraventricular	circulation and respiration	a_ecgmc_rsv		
ELSABRASIL:0001402	low voltage QRS		Baixa voltagem do QRS	circulation and respiration	a_ecgmc_bv		
ELSABRASIL:0001403	wide P waves		Ondas P amplas	circulation and respiration	a_ecgmc_ondapampla		
ELSABRASIL:0001404	major or minor abnomalities		Presenca de anormalidades maiores ou menores	signs and symptoms	a_ecgmc_conclusao		
ELSABRASIL:0001405	prevalent cardiovascular disease		Doenca Cardiovascular Prevalente	cardiovascular diseases	a_ecgmc_dcv		
ELSABRASIL:0001406	myocardial infarction		Infarto do miocardio	cardiovascular diseases	a_ecgmc_im		
ELSABRASIL:0001407	heart rate		Frequencia cardiaca	heart rate (HR)	a_ecgcl_rate		
ELSABRASIL:0001408	PR interval		Medida entre o comeco da onda P e o comeco do complexo QRS	circulation and respiration	a_ecgcl_printerval		
ELSABRASIL:0001409	QRS duration		Duracao do QRS	circulation and respiration	a_ecgcl_qrsduration		
ELSABRASIL:0001410	QT interval		Medida desde o inicio do complexo QRS ate o fim da onda T	circulation and respiration	a_ecgcl_qtinterval		
ELSABRASIL:0001411	corrected QT interval - QT interval divided by square root of RR interval		Intervalo QT dividido pela raiz quadrada do intervalo RR	circulation and respiration	a_ecgcl_qtcinterval		
ELSABRASIL:0001412	P axis		Eixo P	circulation and respiration	a_ecgcl_eixop		
ELSABRASIL:0001413	QRS axis		Eixo R	circulation and respiration	a_ecgcl_eixor		
ELSABRASIL:0001414	T axis		Eixo T	circulation and respiration	a_ecgcl_eixot		
ELSABRASIL:0001415	P duration		Duracao P	circulation and respiration	a_ecgcl_p_duration		
ELSABRASIL:0001416	QT dispersion		Dispersao QT	circulation and respiration	a_ecgcl_qt_dispersion		
ELSABRASIL:0001417	corrected QT interval Bazetts		QTc Bazetts	circulation and respiration	a_ecgcl_bazett_qtc		
ELSABRASIL:0001418	corrected QT interval Fredericia		QTc Fredericia	circulation and respiration	a_ecgcl_fridericia_qtc		
ELSABRASIL:0001419	corrected QT interval Hodges		QTc Hodges	circulation and respiration	a_ecgcl_hodges_qtc		
ELSABRASIL:0001420	QT index		QT Indice	circulation and respiration	a_ecgcl_qtindice		
ELSABRASIL:0001421	number of major alterations		Numero de alteracoes maiores	circulation and respiration	a_ecgmc_soma_alt_maior		
ELSABRASIL:0001422	any extrasystole		Qualquer Extra-sistole	circulation and respiration	a_ecgmc_qualquer_ex_vent		
ELSABRASIL:0001423	date ultrasound collected		Data de coletadas imagens no CI	circulation and respiration	ecoa_data_sr		
ELSABRASIL:0001424	date ultrasound interpreted		Data da leitura no CI	circulation and respiration	ecoa_data_us		
ELSABRASIL:0001425	B image quality - parasternal long		Qualidade imagem BI - Paraest Longit	circulation and respiration	ecoacl1		
ELSABRASIL:0001426	M image quality - left ventricle		Qualidade imagem Modo M - VE	circulation and respiration	ecoacl2		
ELSABRASIL:0001427	B image quality - apical		Qualidade imagem BI - Apical	circulation and respiration	ecoacl3		
ELSABRASIL:0001428	left ventricle size		Vent esq tamanho	circulation and respiration	ecoacl4		
ELSABRASIL:0001429	left ventricle width		Vent esq espessura	circulation and respiration	ecoacl5		
ELSABRASIL:0001430	left ventricle global function		Vent esq funcao global	circulation and respiration	ecoacl6		
ELSABRASIL:0001431	left ventricle diastole		Vent esq diastole	circulation and respiration	ecoacl7		
ELSABRASIL:0001432	left ventricle segmental function		Vent esq funcao segmentar	circulation and respiration	ecoacl8		
ELSABRASIL:0001433	right ventricle		Vent dir	circulation and respiration	ecoacl9		
ELSABRASIL:0001434	left atrium		Atrio esq	circulation and respiration	ecoacl10		
ELSABRASIL:0001435	right atrium		Atrio dir	circulation and respiration	ecoacl11		
ELSABRASIL:0001436	aorta diameter		Diam aorta	circulation and respiration	ecoacl12		
ELSABRASIL:0001437	aortic valve - fibrocalcic		Valvula aortica - fibrocalcificacao	circulation and respiration	ecoacl13		
ELSABRASIL:0001438	aortic valve - insuficient		Valvula aortica - insuficiencia	circulation and respiration	ecoacl14		
ELSABRASIL:0001439	aortic valve - stenosis		Valvula aortica - estenose	circulation and respiration	ecoacl15		
ELSABRASIL:0001440	mitral valve - annular calcification		Valvula mitral - calcificacao anel	circulation and respiration	ecoacl16		
ELSABRASIL:0001441	mitral valve - insuficient		Valvula mitral - insuficiencia	circulation and respiration	ecoacl17		
ELSABRASIL:0001442	mitral valve- stenosis		Valvula mitral - estenose	circulation and respiration	ecoacl18		
ELSABRASIL:0001443	triscupide valve insufficiency		Insuficiencia tricuspide	circulation and respiration	ecoacl19		
ELSABRASIL:0001444	interatrial septum		Septo interatrial	circulation and respiration	ecoacl20		
ELSABRASIL:0001445	pulmonary hypertension		Hipertensao pulmonar	cardiovascular diseases	ecoacl21		
ELSABRASIL:0001446	other findings		Outros achados	circulation and respiration	ecoacl23		
ELSABRASIL:0001447	description of other findings		Descricao achados (ECOACL23)	circulation and respiration	ecoacl23des		
ELSABRASIL:0001448	diagnosis syndromic or etiological		Diagnostico etiologico ou sindromico	cardiovascular diseases	ecoacl24		
ELSABRASIL:0001449	description of diagnosis		Desc diag etiologico ou sindr (Dsc ECOACL24)	cardiovascular diseases	ecoacl24des		
ELSABRASIL:0001450	alert signs		Sinais de alerta	signs and symptoms	ecoacl25		
ELSABRASIL:0001451	aortic dissection/aneurysm (>5cm)		Disseccao aortica/aneurisma (>5.0 cm)	signs and symptoms	ecoacl25a		
ELSABRASIL:0001452	systolic disfunction moderate/severe (EF<45%)		Disfuncao sistolica mod/grave (FE<45%)	signs and symptoms	ecoacl25b		
ELSABRASIL:0001453	left ventricular dilatation (>6.5cm)		Dilatacao ventricular esquerda (>6.5cm)	signs and symptoms	ecoacl25c		
ELSABRASIL:0001454	segmental akinesia/previous myocardial infarction		Acinesia segmentar/IAM previo	signs and symptoms	ecoacl25d		
ELSABRASIL:0001455	intracavitary thrombi/masses		Trombos/massas intercavitarios	signs and symptoms	ecoacl25e		
ELSABRASIL:0001456	voluminous pericardial effusion		Derrame pericardio volumoso	signs and symptoms	ecoacl25f		
ELSABRASIL:0001457	valvulopathy moderate/severe		Valvulopatia mod/grave	signs and symptoms	ecoacl25g		
ELSABRASIL:0001458	valvulopathy type		Tipo vavulopatia	signs and symptoms	ecoacl25h		
ELSABRASIL:0001459	pulmonary hypertension moderate/severe (RV-RA>40mmHg)		HT pulmonar mod/grave (VD-AD>40mmHg)	signs and symptoms	ecoacl25i		
ELSABRASIL:0001460	important congenital malformation		Malformormacao congenita importante	signs and symptoms	ecoacl25j		
ELSABRASIL:0001461	other alert signs		Outros sinais de alerta	signs and symptoms	ecoacl25k		
ELSABRASIL:0001462	description other alert signs		Desc outros sinais alerta	signs and symptoms	ecoacl25l		
ELSABRASIL:0001463	epicardial fat		Gordura epicardica	signs and symptoms	ecoacl22		
ELSABRASIL:0001464	thoracic aorta dilatation		Dilatacao da Aorta toracica	signs and symptoms	a_ecoacl_dilat_ao		
ELSABRASIL:0001465	congenital alteration		Alteracao congenita	signs and symptoms	a_ecoacl_congenito		
ELSABRASIL:0001466	myocardiopathy		Miocardiopatia	signs and symptoms	a_ecoacl_miocardiopatia		
ELSABRASIL:0001467	mitral prolapse		Prolapso mitral	signs and symptoms	a_ecoacl_pvm		
ELSABRASIL:0001468	bicuspid aortic valve		Valvula aortica bicuspide	signs and symptoms	a_ecoacl_vab		
ELSABRASIL:0001469	segmental akinesia/hypokinesia		Acin/hipoc segmentar	signs and symptoms	a_ecoacl_acin		
ELSABRASIL:0001470	anterior descending coronary artery aki/hypokinesia		Acin/hipoc DA	signs and symptoms	a_ecoacl_regional_da		
ELSABRASIL:0001471	circumflex coronary artery aki/hypokinesia		Acin/hipoc Cx	signs and symptoms	a_ecoacl_regional_cx		
ELSABRASIL:0001472	right coronary aki/hypokinesia		Acin/hipoc CD	signs and symptoms	a_ecoacl_regional_cd		
ELSABRASIL:0001473	valve degeneration/thickening		Degeneracao/espessamento valv	signs and symptoms	a_ecoacl_degen_espess		
ELSABRASIL:0001474	patent foramen ovale		Forame oval patente	signs and symptoms	a_ecoacl_fop		
ELSABRASIL:0001475	pericardial effusion/lipomatous hypertrophy interatrial septum/other findings		Derrame peric/septo lipomatoso/outros	signs and symptoms	a_ecoacl_dp1_lips2		
ELSABRASIL:0001476	arrhythmia/atrial fibrillation		Arritmias /Fibrilacao atrial	signs and symptoms	a_ecoacl_ar_ass		
ELSABRASIL:0001477	has valve prosthesis or pacemaker		Presenca de protese valvar ou marcapasso	signs and symptoms	a_ecoacl_protese_mp		
ELSABRASIL:0001478	2DAOROOTD-Aortic Root Diameter (mean)		2DAOROOTD-Aortic Root Diameter (mean)	circulation and respiration	ecoa_m1		
ELSABRASIL:0001479	2DAOROOTD-Aortic Root Diameter(standard deviation)		2DAOROOTD-Aortic Root Diameter(standard deviation)	circulation and respiration	ecoa_s1		
ELSABRASIL:0001480	2DISDTHICK-2D Interventricular Septum Diastolic Thickness (mean)		2DISDTHICK-2D Interventricular Septum Diastolic Thickness (mean)	circulation and respiration	ecoa_m2		
ELSABRASIL:0001481	2DISDTHICK-2D Interventricular Septum Diastolic Thickness (standard deviation)		2DISDTHICK-2D Interventricular Septum Diastolic Thickness (standard deviation)	circulation and respiration	ecoa_s2		
ELSABRASIL:0001482	2DISLVPWTHICKRAT-2D Interventricular Septum to Posterior Wall Thickness Ratio (m		2DISLVPWTHICKRAT-2D Interventricular Septum to Posterior Wall Thickness Ratio (m	circulation and respiration	ecoa_m3		
ELSABRASIL:0001483	2DISLVPWTHICKRAT-2D Interventricular Septum to Posterior Wall Thickness Ratio (s		2DISLVPWTHICKRAT-2D Interventricular Septum to Posterior Wall Thickness Ratio (s	circulation and respiration	ecoa_s3		
ELSABRASIL:0001484	2DISPERTHICK-2D Interventricular Septum % Thickening (mean)		2DISPERTHICK-2D Interventricular Septum % Thickening (mean)	circulation and respiration	ecoa_m4		
ELSABRASIL:0001485	2DISPERTHICK-2D Interventricular Septum % Thickening (standard deviation)		2DISPERTHICK-2D Interventricular Septum % Thickening (standard deviation)	circulation and respiration	ecoa_s4		
ELSABRASIL:0001486	2DISSTHICK-2D Interventricular Septum Systolic Thickness (mean)		2DISSTHICK-2D Interventricular Septum Systolic Thickness (mean)	circulation and respiration	ecoa_m5		
ELSABRASIL:0001487	2DISSTHICK-2D Interventricular Septum Systolic Thickness (standard deviation)		2DISSTHICK-2D Interventricular Septum Systolic Thickness (standard deviation)	circulation and respiration	ecoa_s5		
ELSABRASIL:0001488	2DLAAREA-Left Atrium Systolic Area (mean)		2DLAAREA-Left Atrium Systolic Area (mean)	circulation and respiration	ecoa_m6		
ELSABRASIL:0001489	2DLAAREA-Left Atrium Systolic Area (standard deviation)		2DLAAREA-Left Atrium Systolic Area (standard deviation)	circulation and respiration	ecoa_s6		
ELSABRASIL:0001490	2DLADIAM-Left Atrium Antero-Posterior Systolic Dimension by 2D (mean)		2DLADIAM-Left Atrium Antero-Posterior Systolic Dimension by 2D (mean)	circulation and respiration	ecoa_m7		
ELSABRASIL:0001491	2DLADIAM-Left Atrium Antero-Posterior Systolic Dimension by 2D (standard deviati		2DLADIAM-Left Atrium Antero-Posterior Systolic Dimension by 2D (standard deviati	circulation and respiration	ecoa_s7		
ELSABRASIL:0001492	2DLALWR-Left Atrium Length-Width Ratio (mean)		2DLALWR-Left Atrium Length-Width Ratio (mean)	circulation and respiration	ecoa_m8		
ELSABRASIL:0001493	2DLALWR-Left Atrium Length-Width Ratio (standard deviation)		2DLALWR-Left Atrium Length-Width Ratio (standard deviation)	circulation and respiration	ecoa_s8		
ELSABRASIL:0001494	2DLASUPINF-Left Atrium Sup-Inf Diameter (mean)		2DLASUPINF-Left Atrium Sup-Inf Diameter (mean)	circulation and respiration	ecoa_m9		
ELSABRASIL:0001495	2DLASUPINF-Left Atrium Sup-Inf Diameter (standard deviation)		2DLASUPINF-Left Atrium Sup-Inf Diameter (standard deviation)	circulation and respiration	ecoa_s9		
ELSABRASIL:0001496	2DLAVOLAL-Left Atrium Systolic Volume (A-L) (mean)		2DLAVOLAL-Left Atrium Systolic Volume (A-L) (mean)	circulation and respiration	ecoa_m10		
ELSABRASIL:0001497	2DLAVOLAL-Left Atrium Systolic Volume (A-L) (standard deviation)		2DLAVOLAL-Left Atrium Systolic Volume (A-L) (standard deviation)	circulation and respiration	ecoa_s10		
ELSABRASIL:0001498	2DLAVOLSSP-Left Atrium Systolic Volume (Simpson SP) (mean)		2DLAVOLSSP-Left Atrium Systolic Volume (Simpson SP) (mean)	circulation and respiration	ecoa_m11		
ELSABRASIL:0001499	2DLAVOLSSP-Left Atrium Systolic Volume (Simpson SP) (standard deviation)		2DLAVOLSSP-Left Atrium Systolic Volume (Simpson SP) (standard deviation)	circulation and respiration	ecoa_s11		
ELSABRASIL:0001500	2DLVEDDIAM-2D Internal End Diastolic Dimension (mean)		2DLVEDDIAM-2D Internal End Diastolic Dimension (mean)	circulation and respiration	ecoa_m12		
ELSABRASIL:0001501	2DLVEDDIAM-2D Internal End Diastolic Dimension (standard deviation)		2DLVEDDIAM-2D Internal End Diastolic Dimension (standard deviation)	circulation and respiration	ecoa_s12		
ELSABRASIL:0001502	2DLVEDVOLTEICH-2D Left Ventricular End Diastolic Volume (Teichholz) (mean)		2DLVEDVOLTEICH-2D Left Ventricular End Diastolic Volume (Teichholz) (mean)	circulation and respiration	ecoa_m13		
ELSABRASIL:0001503	2DLVEDVOLTEICH-2D Left Ventricular End Diastolic Volume (Teichholz) (standard de		2DLVEDVOLTEICH-2D Left Ventricular End Diastolic Volume (Teichholz) (standard de	circulation and respiration	ecoa_s13		
ELSABRASIL:0001504	2DLVEDVOLZD-2D Left Ventricular End Diastolic Volume (ZDerived) (mean)		2DLVEDVOLZD-2D Left Ventricular End Diastolic Volume (ZDerived) (mean)	circulation and respiration	ecoa_m14		
ELSABRASIL:0001505	2DLVEDVOLZD-2D Left Ventricular End Diastolic Volume (ZDerived) (standard deviat		2DLVEDVOLZD-2D Left Ventricular End Diastolic Volume (ZDerived) (standard deviat	circulation and respiration	ecoa_s14		
ELSABRASIL:0001506	2DLVEFTEICH-2D Left Ventricular EF (Teichholz) (mean)		2DLVEFTEICH-2D Left Ventricular EF (Teichholz) (mean)	circulation and respiration	ecoa_m15		
ELSABRASIL:0001507	2DLVEFTEICH-2D Left Ventricular EF (Teichholz) (standard deviation)		2DLVEFTEICH-2D Left Ventricular EF (Teichholz) (standard deviation)	circulation and respiration	ecoa_s15		
ELSABRASIL:0001508	2DLVEFZD-2D Left Ventricular EF (ZDerived) (mean)		2DLVEFZD-2D Left Ventricular EF (ZDerived) (mean)	circulation and respiration	ecoa_m16		
ELSABRASIL:0001509	2DLVEFZD-2D Left Ventricular EF (ZDerived) (standard deviation)		2DLVEFZD-2D Left Ventricular EF (ZDerived) (standard deviation)	circulation and respiration	ecoa_s16		
ELSABRASIL:0001510	2DLVESDIAM-2D Internal Systolic Dimension (mean)		2DLVESDIAM-2D Internal Systolic Dimension (mean)	circulation and respiration	ecoa_m17		
ELSABRASIL:0001511	2DLVESDIAM-2D Internal Systolic Dimension (standard deviation)		2DLVESDIAM-2D Internal Systolic Dimension (standard deviation)	circulation and respiration	ecoa_s17		
